t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.085000,19.753767,19.447398,18.566060,18.958183,1.187707,0.881338,-184.597254,0.898941,0.882831,0,1.576331
0.090000,19.938347,19.753767,18.958183,19.876872,0.980163,0.795583,-140.818242,0.882831,0.870543,0,1.576331
0.095000,20.000000,19.938347,19.876872,19.348472,0.123128,0.061474,-2.499591,0.870543,0.870325,0,1.576331
0.100000,19.938347,20.000000,19.348472,19.876872,0.589875,0.651528,-57.387179,0.870325,0.865317,0,1.576331
0.105000,19.753767,19.938347,19.876872,19.876872,-0.123105,0.061474,59.620485,0.865317,0.870519,0,1.576331
0.110000,19.447398,19.753767,19.876872,19.348472,-0.429474,-0.123105,117.599865,0.870519,0.880782,0,1.576331
0.115000,19.021130,19.447398,19.348472,19.348472,-0.327341,0.098927,115.093040,0.880782,0.890826,0,1.576331
0.120000,18.477591,19.021130,19.348472,18.566060,-0.870881,-0.327341,205.919828,0.890826,0.908796,0,1.576331
0.125000,17.820130,18.477591,18.566060,18.043412,-0.745930,-0.088470,194.343286,0.908796,0.925755,0,1.576331
0.130000,17.052803,17.820130,18.043412,17.650124,-0.990609,-0.223282,233.940021,0.925755,0.946170,0,1.576331
0.135000,16.180340,17.052803,17.650124,16.738759,-1.469784,-0.597321,299.084763,0.946170,0.972271,0,1.576331
0.140000,15.208119,16.180340,16.738759,16.342883,-1.530639,-0.558419,294.403617,0.972271,0.997962,0,1.576331
0.145000,14.142136,15.208119,16.342883,15.832387,-2.200747,-1.134763,371.343203,0.997962,1.030368,0,1.576331
0.150000,12.988961,14.142136,15.832387,14.534455,-2.843426,-1.690251,432.697151,1.030368,1.068128,0,1.576331
0.155000,11.755705,12.988961,14.534455,13.736268,-2.778750,-1.545494,414.809128,1.068128,1.104327,0,1.576331
0.160000,10.449971,11.755705,13.736268,12.528808,-3.286297,-1.980563,494.631144,1.104327,1.147491,0,1.576331
0.165000,9.079810,10.449971,12.528808,10.823011,-3.448998,-2.078836,575.232469,1.147491,1.197690,0,1.576331
0.170000,7.653669,9.079810,10.823011,9.530128,-3.169343,-1.743201,610.430464,1.197690,1.250960,0,1.576331
0.175000,6.180340,7.653669,9.530128,7.839263,-3.349788,-1.876459,665.922592,1.250960,1.309073,0,1.576331
0.180000,4.668907,6.180340,7.839263,6.203448,-3.170356,-1.658923,638.033721,1.309073,1.364752,0,1.576331
0.185000,3.128689,4.668907,6.203448,4.557419,-3.074759,-1.534541,619.217365,1.364752,1.418789,0,1.576331
0.190000,1.569182,3.128689,4.557419,3.293965,-2.988237,-1.428730,607.164893,1.418789,1.471774,0,1.576331
0.195000,-0.000000,1.569182,3.293965,1.648345,-3.293965,-1.724783,660.337517,1.471774,1.529399,0,1.576331
0.200000,-1.569182,-0.000000,1.648345,0.818455,-3.217526,-1.648345,670.117177,1.529399,1.587878,0,1.576331
0.205000,-3.128689,-1.569182,0.818455,-1.236408,-3.947145,-2.387637,813.698372,1.587878,1.658886,0,1.576331
0.210000,-4.668907,-3.128689,-1.236408,-2.882963,-3.432500,-1.892282,795.604499,1.658886,1.728316,0,1.576331
0.215000,-6.180340,-4.668907,-2.882963,-4.934164,-3.297376,-1.785944,830.103581,1.728316,1.800756,0,1.576331
0.220000,-7.653669,-6.180340,-4.934164,-6.159163,-2.719504,-1.246176,778.501375,1.800756,1.868693,0,1.576331
0.225000,-9.079810,-7.653669,-6.159163,-7.378536,-2.920647,-1.494506,832.925891,1.868693,1.941380,0,1.576331
0.230000,-10.449971,-9.079810,-7.378536,-8.652542,-3.071435,-1.701274,872.521966,1.941380,2.017522,0,1.576331
0.235000,-11.755705,-10.449971,-8.652542,-10.341645,-3.103163,-1.797430,889.083356,2.017522,2.095109,0,1.576331
0.240000,-12.988961,-11.755705,-10.341645,-11.551007,-2.647316,-1.414060,819.728346,2.095109,2.166644,0,1.576331
0.245000,-14.142136,-12.988961,-11.551007,-12.840679,-2.591128,-1.437954,815.632901,2.166644,2.237821,0,1.576331
0.250000,-15.208119,-14.142136,-12.840679,-14.136062,-2.367440,-1.301457,781.436845,2.237821,2.306014,0,1.576331
0.255000,-16.180340,-15.208119,-14.136062,-14.931417,-2.044278,-1.072058,713.569220,2.306014,2.368285,0,1.576331
0.260000,-17.052803,-16.180340,-14.931417,-15.435862,-2.121386,-1.248923,706.370590,2.368285,2.429927,0,1.576331
0.265000,-17.820130,-17.052803,-15.435862,-16.342883,-2.384269,-1.616941,729.385970,2.429927,2.493578,0,1.576331
0.270000,-18.477591,-17.820130,-16.342883,-17.132996,-2.134708,-1.477248,632.983274,2.493578,2.548817,0,1.576331
0.275000,-19.021130,-18.477591,-17.132996,-17.525568,-1.888134,-1.344594,515.250992,2.548817,2.593781,0,1.576331
0.280000,-19.447398,-19.021130,-17.525568,-18.043412,-1.921830,-1.495562,449.839788,2.593781,2.633037,0,1.576331
0.285000,-19.753767,-19.447398,-18.043412,-18.043412,-1.710355,-1.403986,336.385876,2.633037,2.662392,0,1.576331
0.290000,-19.938347,-19.753767,-18.043412,-18.434949,-1.894935,-1.710355,302.289945,2.662392,2.688772,0,1.576331
0.295000,-20.000000,-19.938347,-18.434949,-18.566060,-1.565051,-1.503398,172.853599,2.688772,2.703856,0,1.576331
0.300000,-19.938347,-20.000000,-18.566060,-18.434949,-1.372286,-1.433940,76.565276,2.703856,2.710537,0,1.576331
0.305000,-19.753767,-19.938347,-18.434949,-18.434949,-1.318818,-1.503398,11.539291,2.710537,2.711544,0,1.576331
0.310000,-19.447398,-19.753767,-18.434949,-18.824710,-1.012450,-1.318818,-95.034456,2.711544,2.703251,0,1.576331
0.315000,-19.021130,-19.447398,-18.824710,-18.043412,-0.196420,-0.622688,-284.031552,2.703251,2.678465,0,1.576331
0.320000,-18.477591,-19.021130,-18.043412,-18.043412,-0.434179,-0.977718,-265.447731,2.678465,2.655300,0,1.576331
0.325000,-17.820130,-18.477591,-18.043412,-17.650124,0.223282,-0.434179,-414.700725,2.655300,2.619111,0,1.576331
0.330000,-17.052803,-17.820130,-17.650124,-17.525568,0.597321,-0.170006,-485.364887,2.619111,2.576754,0,1.576331
0.335000,-16.180340,-17.052803,-17.525568,-17.132996,1.345228,0.472765,-619.874146,2.576754,2.522660,0,1.576331
0.340000,-15.208119,-16.180340,-17.132996,-16.342883,1.924877,0.952656,-710.635686,2.522660,2.460646,0,1.576331
0.345000,-14.142136,-15.208119,-16.342883,-15.435862,2.200747,1.134763,-753.569009,2.460646,2.394884,0,1.576331
0.350000,-12.988961,-14.142136,-15.435862,-14.534455,2.446901,1.293726,-795.892840,2.394884,2.325430,0,1.576331
0.355000,-11.755705,-12.988961,-14.534455,-13.736268,2.778750,1.545494,-850.410811,2.325430,2.251217,0,1.576331
0.360000,-10.449971,-11.755705,-13.736268,-12.439562,3.286297,1.980563,-928.462749,2.251217,2.170194,0,1.576331
0.365000,-9.079810,-10.449971,-12.439562,-10.745857,3.359752,1.989591,-916.337094,2.170194,2.090228,0,1.576331
0.370000,-7.653669,-9.079810,-10.745857,-9.936390,3.092189,1.666047,-838.633488,2.090228,2.017043,0,1.576331
0.375000,-6.180340,-7.653669,-9.936390,-8.246321,3.756050,2.282721,-915.360154,2.017043,1.937163,0,1.576331
0.380000,-4.668907,-6.180340,-8.246321,-7.022794,3.577414,2.065981,-830.513709,1.937163,1.864687,0,1.576331
0.385000,-3.128689,-4.668907,-7.022794,-5.343056,3.894105,2.353887,-844.789261,1.864687,1.790965,0,1.576331
0.390000,-1.569182,-3.128689,-5.343056,-3.293965,3.773874,2.214366,-784.857162,1.790965,1.722474,0,1.576331
0.395000,0.000000,-1.569182,-3.293965,-2.471665,3.293965,1.724783,-683.133924,1.722474,1.662859,0,1.576331
0.400000,1.569182,0.000000,-2.471665,-0.412193,4.040847,2.471665,-774.834393,1.662859,1.595242,0,1.576331
0.405000,3.128689,1.569182,-0.412193,0.824343,3.540882,1.981375,-683.266316,1.595242,1.535616,0,1.576331
0.410000,4.668907,3.128689,0.824343,2.060111,3.844564,2.304346,-722.460715,1.535616,1.472569,0,1.576331
0.415000,6.180340,4.668907,2.060111,4.114909,4.120229,2.608796,-765.295740,1.472569,1.405785,0,1.576331
0.420000,7.653669,6.180340,4.114909,5.381547,3.538760,2.065431,-677.175786,1.405785,1.346690,0,1.576331
0.425000,9.079810,7.653669,5.381547,7.895765,3.698263,2.272122,-677.121511,1.346690,1.287600,0,1.576331
0.430000,10.449971,9.079810,7.895765,8.714733,2.554206,1.184045,-465.732938,1.287600,1.246957,0,1.576331
0.435000,11.755705,10.449971,8.714733,9.530128,3.040972,1.735238,-506.071093,1.246957,1.202794,0,1.576331
0.440000,12.988961,11.755705,9.530128,10.823011,3.458833,2.225577,-517.030041,1.202794,1.157675,0,1.576331
0.445000,14.142136,12.988961,10.823011,12.123738,3.319124,2.165950,-467.920217,1.157675,1.116841,0,1.576331
0.450000,15.208119,14.142136,12.123738,13.335106,3.084381,2.018397,-432.424826,1.116841,1.079105,0,1.576331
0.455000,16.180340,15.208119,13.335106,14.534455,2.845234,1.873013,-416.110192,1.079105,1.042792,0,1.576331
0.460000,17.052803,16.180340,14.534455,15.037816,2.518348,1.645885,-395.778226,1.042792,1.008254,0,1.576331
0.465000,17.820130,17.052803,15.037816,16.738759,2.782315,2.014987,-448.528428,1.008254,0.969112,0,1.576331
0.470000,18.477591,17.820130,16.738759,17.255111,1.738832,1.081372,-302.593976,0.969112,0.942706,0,1.576331
0.475000,19.021130,18.477591,17.255111,18.434949,1.766019,1.222480,-295.713661,0.942706,0.916900,0,1.576331
0.480000,19.447398,19.021130,18.434949,18.566060,1.012450,0.586182,-172.492510,0.916900,0.901847,0,1.576331
0.485000,19.753767,19.447398,18.566060,18.958183,1.187707,0.881338,-184.787882,0.901847,0.885722,0,1.576331
0.490000,19.938347,19.753767,18.958183,19.348472,0.980163,0.795583,-140.869051,0.885722,0.873429,0,1.576331
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.578760,0.873429,0.866484,0,1.576331
