t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.155000,11.755705,12.988961,14.638279,13.736268,-2.882573,-1.649318,427.704347,1.065961,1.103285,0,1.573308
0.160000,10.449971,11.755705,13.736268,12.439562,-3.286297,-1.980563,494.055802,1.103285,1.146399,0,1.573308
0.165000,9.079810,10.449971,12.439562,10.823011,-3.359752,-1.989591,561.801958,1.146399,1.195426,0,1.573308
0.170000,7.653669,9.079810,10.823011,9.122896,-3.169343,-1.743201,608.007251,1.195426,1.248485,0,1.573308
0.175000,6.180340,7.653669,9.122896,7.895765,-2.942556,-1.469228,605.596567,1.248485,1.301333,0,1.573308
0.180000,4.668907,6.180340,7.895765,6.613460,-3.226858,-1.715425,647.806482,1.301333,1.357865,0,1.573308
0.185000,3.128689,4.668907,6.613460,4.557419,-3.484771,-1.944553,679.766118,1.357865,1.417185,0,1.573308
0.190000,1.569182,3.128689,4.557419,3.293965,-2.988237,-1.428730,607.342423,1.417185,1.470186,0,1.573308
0.195000,-0.000000,1.569182,3.293965,1.648345,-3.293965,-1.724783,659.930575,1.470186,1.527776,0,1.573308
0.200000,-1.569182,-0.000000,1.648345,0.412193,-3.217526,-1.648345,669.303027,1.527776,1.586184,0,1.573308
0.205000,-3.128689,-1.569182,0.412193,-1.236408,-3.540882,-1.981375,750.386196,1.586184,1.651667,0,1.573308
0.210000,-4.668907,-3.128689,-1.236408,-2.882963,-3.432500,-1.892282,785.898829,1.651667,1.720250,0,1.573308
0.215000,-6.180340,-4.668907,-2.882963,-4.934164,-3.297376,-1.785944,821.851373,1.720250,1.791970,0,1.573308
0.220000,-7.653669,-6.180340,-4.934164,-5.751402,-2.719504,-1.246176,772.110733,1.791970,1.859349,0,1.573308
0.225000,-9.079810,-7.653669,-5.751402,-7.378536,-3.328408,-1.902267,899.216141,1.859349,1.937821,0,1.573308
0.230000,-10.449971,-9.079810,-7.378536,-9.122896,-3.071435,-1.701274,873.405001,1.937821,2.014040,0,1.573308
0.235000,-11.755705,-10.449971,-9.122896,-9.936390,-2.632809,-1.327075,802.472063,2.014040,2.084068,0,1.573308
0.240000,-12.988961,-11.755705,-9.936390,-11.551007,-3.052571,-1.819315,882.461979,2.084068,2.161078,0,1.573308
0.245000,-14.142136,-12.988961,-11.551007,-12.840679,-2.591128,-1.437954,816.583390,2.161078,2.232338,0,1.573308
0.250000,-15.208119,-14.142136,-12.840679,-14.136062,-2.367440,-1.301457,777.518996,2.232338,2.300189,0,1.573308
0.255000,-16.180340,-15.208119,-14.136062,-14.534455,-2.044278,-1.072058,709.442149,2.300189,2.362100,0,1.573308
0.260000,-17.052803,-16.180340,-14.534455,-15.326918,-2.518348,-1.645885,783.199547,2.362100,2.430447,0,1.573308
0.265000,-17.820130,-17.052803,-15.326918,-16.738759,-2.493213,-1.725885,758.619864,2.430447,2.496649,0,1.573308
0.270000,-18.477591,-17.820130,-16.738759,-17.012547,-1.738832,-1.081372,552.544240,2.496649,2.544868,0,1.573308
0.275000,-19.021130,-18.477591,-17.012547,-17.525568,-2.008584,-1.465044,536.132223,2.544868,2.591654,0,1.573308
0.280000,-19.447398,-19.021130,-17.525568,-17.916449,-1.921830,-1.495562,450.888303,2.591654,2.631001,0,1.573308
0.285000,-19.753767,-19.447398,-17.916449,-18.434949,-1.837318,-1.530949,361.637958,2.631001,2.662560,0,1.573308
0.290000,-19.938347,-19.753767,-18.434949,-18.043412,-1.503398,-1.318818,227.217943,2.662560,2.682389,0,1.573308
0.295000,-20.000000,-19.938347,-18.043412,-18.305613,-1.956588,-1.894935,248.166214,2.682389,2.704045,0,1.573308
0.300000,-19.938347,-20.000000,-18.305613,-18.434949,-1.632733,-1.694387,123.590336,2.704045,2.714831,0,1.573308
0.305000,-19.753767,-19.938347,-18.434949,-18.305613,-1.318818,-1.503398,9.552309,2.714831,2.715664,0,1.573308
0.310000,-19.447398,-19.753767,-18.305613,-18.305613,-1.141785,-1.448154,-72.321135,2.715664,2.709353,0,1.573308
0.315000,-19.021130,-19.447398,-18.305613,-18.305613,-0.715517,-1.141785,-193.255421,2.709353,2.692488,0,1.573308
0.320000,-18.477591,-19.021130,-18.305613,-17.916449,-0.171977,-0.715517,-323.045822,2.692488,2.664297,0,1.573308
0.325000,-17.820130,-18.477591,-17.916449,-17.916449,0.096319,-0.561142,-389.333345,2.664297,2.630322,0,1.573308
0.330000,-17.052803,-17.820130,-17.916449,-17.525568,0.863646,0.096319,-538.178811,2.630322,2.583357,0,1.573308
0.335000,-16.180340,-17.052803,-17.525568,-17.132996,1.345228,0.472765,-614.832499,2.583357,2.529702,0,1.573308
0.340000,-15.208119,-16.180340,-17.132996,-16.342883,1.924877,0.952656,-712.907924,2.529702,2.467489,0,1.573308
0.345000,-14.142136,-15.208119,-16.342883,-15.435862,2.200747,1.134763,-754.867801,2.467489,2.401615,0,1.573308
0.350000,-12.988961,-14.142136,-15.435862,-14.534455,2.446901,1.293726,-797.268572,2.401615,2.332040,0,1.573308
0.355000,-11.755705,-12.988961,-14.534455,-13.736268,2.778750,1.545494,-851.866480,2.332040,2.257701,0,1.573308
0.360000,-10.449971,-11.755705,-13.736268,-12.439562,3.286297,1.980563,-930.306098,2.257701,2.176516,0,1.573308
0.365000,-9.079810,-10.449971,-12.439562,-11.148990,3.359752,1.989591,-918.973079,2.176516,2.096321,0,1.573308
0.370000,-7.653669,-9.079810,-11.148990,-9.530128,3.495321,2.069180,-909.777910,2.096321,2.016927,0,1.573308
0.375000,-6.180340,-7.653669,-9.530128,-8.246321,3.349788,1.876459,-842.290444,2.016927,1.943424,0,1.573308
0.380000,-4.668907,-6.180340,-8.246321,-6.613460,3.577414,2.065981,-840.558450,1.943424,1.870071,0,1.573308
0.385000,-3.128689,-4.668907,-6.613460,-5.343056,3.484771,1.944553,-782.256653,1.870071,1.801806,0,1.573308
0.390000,-1.569182,-3.128689,-5.343056,-3.704627,3.773874,2.214366,-793.514377,1.801806,1.732559,0,1.573308
0.395000,0.000000,-1.569182,-3.704627,-2.471665,3.704627,2.135446,-748.777825,1.732559,1.667216,0,1.573308
0.400000,1.569182,0.000000,-2.471665,-0.412193,4.040847,2.471665,-774.851778,1.667216,1.599597,0,1.573308
0.405000,3.128689,1.569182,-0.412193,0.824343,3.540882,1.981375,-683.735693,1.599597,1.539930,0,1.573308
0.410000,4.668907,3.128689,0.824343,2.060111,3.844564,2.304346,-722.270413,1.539930,1.476900,0,1.573308
0.415000,6.180340,4.668907,2.060111,4.114909,4.120229,2.608796,-764.651201,1.476900,1.410172,0,1.573308
0.420000,7.653669,6.180340,4.114909,5.381547,3.538760,2.065431,-677.631560,1.410172,1.351037,0,1.573308
0.425000,9.079810,7.653669,5.381547,7.431408,3.698263,2.272122,-679.426328,1.351037,1.291746,0,1.573308
0.430000,10.449971,9.079810,7.431408,8.714733,3.018563,1.648402,-534.565512,1.291746,1.245097,0,1.573308
0.435000,11.755705,10.449971,8.714733,10.007980,3.040972,1.735238,-501.067230,1.245097,1.201370,0,1.573308
0.440000,12.988961,11.755705,10.007980,10.823011,2.980981,1.747725,-454.262568,1.201370,1.161728,0,1.573308
0.445000,14.142136,12.988961,10.823011,12.123738,3.319124,2.165950,-470.377679,1.161728,1.120680,0,1.573308
0.450000,15.208119,14.142136,12.123738,13.240520,3.084381,2.018397,-431.486054,1.120680,1.083026,0,1.573308
0.455000,16.180340,15.208119,13.240520,14.136062,2.939820,1.967599,-425.038827,1.083026,1.045934,0,1.573308
0.460000,17.052803,16.180340,14.136062,15.435862,2.916741,2.044278,-446.453686,1.045934,1.006974,0,1.573308
0.465000,17.820130,17.052803,15.435862,16.738759,2.384269,1.616941,-394.104021,1.006974,0.972582,0,1.573308
0.470000,18.477591,17.820130,16.738759,17.255111,1.738832,1.081372,-301.578947,0.972582,0.946264,0,1.573308
0.475000,19.021130,18.477591,17.255111,17.650124,1.766019,1.222480,-295.481818,0.946264,0.920478,0,1.573308
0.480000,19.447398,19.021130,17.650124,18.958183,1.797274,1.371006,-287.502977,0.920478,0.895389,0,1.573308
0.485000,19.753767,19.447398,18.958183,19.348472,0.795583,0.489215,-127.175280,0.895389,0.884291,0,1.573308
0.490000,19.938347,19.753767,19.348472,19.348472,0.589875,0.405295,-83.839968,0.884291,0.876974,0,1.573308
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.578864,0.876974,0.870030,0,1.573308
