t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
38.065862,-14.803758,-14.444036,-0.359722,0.483140,1.813112,1.819207,0
38.787749,-14.523927,-14.444036,-0.079891,0.043338,1.819207,1.819753,0
39.507880,-14.126143,-14.850338,0.724195,-1.183750,1.819753,1.804841,0
40.229340,-13.611447,-14.444036,0.832589,-1.321178,1.804841,1.788199,0
40.958333,-12.975700,-14.036243,1.060544,-1.609488,1.788199,1.767865,0
41.681076,-12.240060,-13.528315,1.288256,-1.875255,1.767865,1.744184,0
42.435483,-11.352934,-13.120403,1.767470,-2.386862,1.744184,1.713656,0
43.156485,-10.424136,-12.711133,2.286997,-2.945964,1.713656,1.676160,0
43.878710,-9.406768,-12.211508,2.804740,-3.425455,1.676160,1.632687,0
44.632877,-8.246159,-10.980650,2.734491,-3.104028,1.632687,1.592854,0
45.354388,-7.084628,-10.080598,2.995970,-3.295030,1.592854,1.550807,0
46.083962,-5.845223,-9.255728,3.410505,-3.617672,1.550807,1.504673,0
46.805654,-4.574931,-8.011232,3.436301,-3.569746,1.504673,1.459317,0
47.527004,-3.266647,-7.539445,4.272798,-4.362991,1.459317,1.404035,0
48.282278,-1.848109,-5.877393,4.029283,-3.960873,1.404035,1.353240,0
49.003483,-0.500955,-4.590543,4.089588,-4.007352,1.353240,1.302133,0
49.724149,0.851241,-2.924978,3.776219,-3.652193,1.302133,1.255748,0
50.445053,2.198780,-2.090159,4.288940,-4.019355,1.255748,1.204843,0
51.167282,3.532664,-0.836375,4.369040,-3.854044,1.204843,1.156100,0
51.888707,4.836239,0.418210,4.418029,-3.577792,1.156100,1.110911,0
52.607752,6.095364,1.672394,4.422969,-3.235812,1.110911,1.070120,0
53.328565,7.309418,2.924978,4.384440,-2.877535,1.070120,1.033868,0
54.050369,8.465826,3.758556,4.707270,-2.789707,1.033868,0.998722,0
54.803109,9.610959,5.005833,4.605127,-2.413392,0.998722,0.967927,0
55.557405,10.667028,5.877393,4.789636,-2.288551,0.967927,0.938447,0
56.288022,11.586302,7.125016,4.461285,-2.036235,0.938447,0.912296,0
57.010393,12.397922,7.539445,4.858476,-2.172847,0.912296,0.884544,0
57.763475,13.146101,8.841815,4.304287,-1.845632,0.884544,0.860766,0
58.484793,13.742187,9.668669,4.073519,-1.755020,0.860766,0.838309,0
59.205946,14.227795,10.080598,4.147197,-1.790690,0.838309,0.815509,0
59.927012,14.598214,10.901268,3.696947,-1.588395,0.815509,0.795355,0
