t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.135000,16.180340,17.052803,17.650124,16.738759,-1.469784,-0.597321,303.830622,0.937957,0.964471,0,1.626133
0.140000,15.208119,16.180340,16.738759,16.227361,-1.530639,-0.558419,299.462571,0.964471,0.990604,0,1.626133
0.145000,14.142136,15.208119,16.227361,15.832387,-2.085225,-1.019242,361.366802,0.990604,1.022139,0,1.626133
0.150000,12.988961,14.142136,15.832387,14.534455,-2.843426,-1.690251,438.420362,1.022139,1.060399,0,1.626133
0.155000,11.755705,12.988961,14.534455,13.431029,-2.778750,-1.545494,415.334112,1.060399,1.096643,0,1.626133
0.160000,10.449971,11.755705,13.431029,12.528808,-2.981058,-1.675324,451.502540,1.096643,1.136044,0,1.626133
0.165000,9.079810,10.449971,12.528808,11.228892,-3.448998,-2.078836,556.991249,1.136044,1.184651,0,1.626133
0.170000,7.653669,9.079810,11.228892,9.530128,-3.575223,-2.149082,653.460321,1.184651,1.241676,0,1.626133
0.175000,6.180340,7.653669,9.530128,7.431408,-3.349788,-1.876459,664.771220,1.241676,1.299689,0,1.626133
0.180000,4.668907,6.180340,7.431408,6.613460,-2.762501,-1.251068,579.130500,1.299689,1.350227,0,1.626133
0.185000,3.128689,4.668907,6.613460,4.557419,-3.484771,-1.944553,680.847018,1.350227,1.409642,0,1.626133
0.190000,1.569182,3.128689,4.557419,3.293965,-2.988237,-1.428730,606.760069,1.409642,1.462592,0,1.626133
0.195000,-0.000000,1.569182,3.293965,2.060111,-3.293965,-1.724783,657.997154,1.462592,1.520013,0,1.626133
0.200000,-1.569182,-0.000000,2.060111,0.412193,-3.629293,-2.060111,726.720208,1.520013,1.583431,0,1.626133
0.205000,-3.128689,-1.569182,0.412193,-2.060111,-3.540882,-1.981375,750.302807,1.583431,1.648908,0,1.626133
0.210000,-4.668907,-3.128689,-2.060111,-2.882963,-2.608796,-1.068578,653.293122,1.648908,1.705918,0,1.626133
0.215000,-6.180340,-4.668907,-2.882963,-4.524768,-3.297376,-1.785944,801.794346,1.705918,1.775888,0,1.626133
0.220000,-7.653669,-6.180340,-4.524768,-5.751402,-3.128900,-1.655571,828.740602,1.775888,1.848209,0,1.626133
0.225000,-9.079810,-7.653669,-5.751402,-6.972769,-3.328408,-1.902267,895.354356,1.848209,1.926344,0,1.626133
0.230000,-10.449971,-9.079810,-6.972769,-9.057888,-3.477202,-2.107041,940.553068,1.926344,2.008423,0,1.626133
0.235000,-11.755705,-10.449971,-9.057888,-10.268306,-2.697817,-1.392083,814.546893,2.008423,2.079505,0,1.626133
0.240000,-12.988961,-11.755705,-10.268306,-11.148990,-2.720655,-1.487399,819.679643,2.079505,2.151036,0,1.626133
0.245000,-14.142136,-12.988961,-11.148990,-12.840679,-2.993146,-1.839971,880.593114,2.151036,2.227882,0,1.626133
0.250000,-15.208119,-14.142136,-12.840679,-13.736268,-2.367440,-1.301457,779.909252,2.227882,2.295942,0,1.626133
0.255000,-16.180340,-15.208119,-13.736268,-14.534455,-2.444072,-1.471851,786.257481,2.295942,2.364556,0,1.626133
0.260000,-17.052803,-16.180340,-14.534455,-15.435862,-2.518348,-1.645885,791.665650,2.364556,2.433642,0,1.626133
0.265000,-17.820130,-17.052803,-15.435862,-16.738759,-2.384269,-1.616941,736.809431,2.433642,2.497940,0,1.626133
0.270000,-18.477591,-17.820130,-16.738759,-17.132996,-1.738832,-1.081372,550.117039,2.497940,2.545947,0,1.626133
0.275000,-19.021130,-18.477591,-17.132996,-17.525568,-1.888134,-1.344594,509.793894,2.545947,2.590435,0,1.626133
0.280000,-19.447398,-19.021130,-17.525568,-18.043412,-1.921830,-1.495562,447.826408,2.590435,2.629515,0,1.626133
0.285000,-19.753767,-19.447398,-18.043412,-18.043412,-1.710355,-1.403986,334.271715,2.629515,2.658686,0,1.626133
0.290000,-19.938347,-19.753767,-18.043412,-18.043412,-1.894935,-1.710355,300.531370,2.658686,2.684912,0,1.626133
0.295000,-20.000000,-19.938347,-18.043412,-18.043412,-1.956588,-1.894935,245.086554,2.684912,2.706300,0,1.626133
0.300000,-19.938347,-20.000000,-18.043412,-18.434949,-1.894935,-1.956588,169.831327,2.706300,2.721121,0,1.626133
0.305000,-19.753767,-19.938347,-18.434949,-18.434949,-1.318818,-1.503398,6.048966,2.721121,2.721649,0,1.626133
0.310000,-19.447398,-19.753767,-18.434949,-18.434949,-1.012450,-1.318818,-97.259284,2.721649,2.713161,0,1.626133
0.315000,-19.021130,-19.447398,-18.434949,-18.043412,-0.586182,-1.012450,-215.874011,2.713161,2.694323,0,1.626133
0.320000,-18.477591,-19.021130,-18.043412,-18.043412,-0.434179,-0.977718,-274.925085,2.694323,2.670331,0,1.626133
0.325000,-17.820130,-18.477591,-18.043412,-18.043412,0.223282,-0.434179,-418.327196,2.670331,2.633825,0,1.626133
0.330000,-17.052803,-17.820130,-18.043412,-17.525568,0.990609,0.223282,-558.111379,2.633825,2.585120,0,1.626133
0.335000,-16.180340,-17.052803,-17.525568,-17.132996,1.345228,0.472765,-612.400282,2.585120,2.531678,0,1.626133
0.340000,-15.208119,-16.180340,-17.132996,-16.342883,1.924877,0.952656,-713.650776,2.531678,2.469401,0,1.626133
0.345000,-14.142136,-15.208119,-16.342883,-15.435862,2.200747,1.134763,-755.219581,2.469401,2.403495,0,1.626133
0.350000,-12.988961,-14.142136,-15.435862,-14.534455,2.446901,1.293726,-797.655306,2.403495,2.333887,0,1.626133
0.355000,-11.755705,-12.988961,-14.534455,-13.736268,2.778750,1.545494,-852.271912,2.333887,2.259512,0,1.626133
0.360000,-10.449971,-11.755705,-13.736268,-12.439562,3.286297,1.980563,-930.815117,2.259512,2.178283,0,1.626133
0.365000,-9.079810,-10.449971,-12.439562,-11.551007,3.359752,1.989591,-919.700281,2.178283,2.098024,0,1.626133
0.370000,-7.653669,-9.079810,-11.551007,-9.936390,3.897339,2.471197,-978.463733,2.098024,2.012637,0,1.626133
0.375000,-6.180340,-7.653669,-9.936390,-8.652542,3.756050,2.282721,-900.612511,2.012637,1.934044,0,1.626133
0.380000,-4.668907,-6.180340,-8.652542,-6.566299,3.983635,2.472202,-895.858485,1.934044,1.855865,0,1.626133
0.385000,-3.128689,-4.668907,-6.566299,-5.751402,3.437609,1.897391,-763.722136,1.855865,1.789218,0,1.626133
0.390000,-1.569182,-3.128689,-5.751402,-3.704627,4.182220,2.622713,-851.063880,1.789218,1.714949,0,1.626133
0.395000,0.000000,-1.569182,-3.704627,-2.471665,3.704627,2.135446,-740.004529,1.714949,1.650371,0,1.626133
0.400000,1.569182,0.000000,-2.471665,-0.824343,4.040847,2.471665,-770.211328,1.650371,1.583157,0,1.626133
0.405000,3.128689,1.569182,-0.824343,0.818455,3.953032,2.393525,-742.625307,1.583157,1.518351,0,1.626133
0.410000,4.668907,3.128689,0.818455,2.060111,3.850452,2.310234,-724.898531,1.518351,1.455092,0,1.626133
0.415000,6.180340,4.668907,2.060111,4.114909,4.120229,2.608796,-767.742278,1.455092,1.388094,0,1.626133
0.420000,7.653669,6.180340,4.114909,5.792796,3.538760,2.065431,-673.841950,1.388094,1.329290,0,1.626133
0.425000,9.079810,7.653669,5.792796,7.431408,3.287013,1.860872,-606.623612,1.329290,1.276352,0,1.626133
0.430000,10.449971,9.079810,7.431408,8.714733,3.018563,1.648402,-525.422315,1.276352,1.230500,0,1.626133
0.435000,11.755705,10.449971,8.714733,9.530128,3.040972,1.735238,-488.695695,1.230500,1.187854,0,1.626133
0.440000,12.988961,11.755705,9.530128,11.228892,3.458833,2.225577,-506.527578,1.187854,1.143651,0,1.626133
0.445000,14.142136,12.988961,11.228892,12.528808,2.913244,1.760069,-414.660353,1.143651,1.107465,0,1.626133
0.450000,15.208119,14.142136,12.528808,12.932608,2.679312,1.613328,-385.002961,1.107465,1.073867,0,1.626133
0.455000,16.180340,15.208119,12.932608,14.136062,3.247731,2.275511,-470.913608,1.073867,1.032772,0,1.626133
0.460000,17.052803,16.180340,14.136062,15.945396,2.916741,2.044278,-460.439504,1.032772,0.992591,0,1.626133
0.465000,17.820130,17.052803,15.945396,16.342883,1.874735,1.107407,-328.859572,0.992591,0.963893,0,1.626133
0.470000,18.477591,17.820130,16.342883,17.650124,2.134708,1.477248,-360.375212,0.963893,0.932444,0,1.626133
0.475000,19.021130,18.477591,17.650124,18.043412,1.371006,0.827466,-238.204414,0.932444,0.911657,0,1.626133
0.480000,19.447398,19.021130,18.043412,18.824710,1.403986,0.977718,-229.789473,0.911657,0.891604,0,1.626133
0.485000,19.753767,19.447398,18.824710,19.348472,0.929057,0.622688,-146.654737,0.891604,0.878806,0,1.626133
0.490000,19.938347,19.753767,19.348472,19.348472,0.589875,0.405295,-83.781680,0.878806,0.871494,0,1.626133
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.564741,0.871494,0.864551,0,1.626133
