t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.365000,-15.881290,-15.439646,-0.441644,394.207721,1.440002,1.474403,0
0.370000,-17.150932,-15.439646,-1.711286,589.085460,1.474403,1.525811,0
0.375000,-18.372832,-17.102729,-1.270103,470.613587,1.525811,1.566880,0
0.380000,-19.435305,-18.267906,-1.167399,358.374265,1.566880,1.598154,0
0.385000,-20.229859,-18.267906,-1.961953,360.074142,1.598154,1.629576,0
0.390000,-20.656066,-18.939004,-1.717062,130.886856,1.629576,1.640998,0
0.395000,-20.626123,-19.440035,-1.186088,-176.565315,1.640998,1.625590,0
0.400000,-20.068896,-18.939004,-1.129892,-383.902952,1.625590,1.592088,0
0.405000,-18.933288,-18.434949,-0.498339,-659.772800,1.592088,1.534512,0
0.410000,-17.190783,-17.102729,-0.088054,-820.019149,1.534512,1.462952,0
0.415000,-14.837064,-15.439646,0.602581,-986.281244,1.462952,1.376883,0
0.420000,-11.892625,-13.781597,1.888972,-1214.141217,1.376883,1.270929,0
0.425000,-8.402362,-11.103833,2.701472,-1356.301601,1.270929,1.152569,0
0.430000,-4.434143,-7.907163,3.473020,-1459.523816,1.152569,1.025202,0
0.435000,-0.076432,-3.674500,3.598068,-1388.404863,1.025202,0.904040,0
0.440000,4.564958,0.000000,4.564958,-1363.406409,0.904040,0.785061,0
0.445000,9.370830,3.641185,5.729645,-1338.582278,0.785061,0.668247,0
0.450000,14.213142,7.835525,6.377617,-1261.479491,0.668247,0.558163,0
0.455000,18.959915,12.642152,6.317763,-1115.192658,0.558163,0.460844,0
0.460000,23.480329,16.448608,7.031721,-1107.413237,0.460844,0.364204,0
0.465000,27.649780,20.738709,6.911071,-1070.062664,0.364204,0.270823,0
0.470000,31.354697,24.227745,7.126952,-999.244767,0.270823,0.183622,0
0.475000,34.496923,28.651828,5.845095,-820.310707,0.183622,0.112037,0
0.480000,36.997479,31.231910,5.765569,-746.276209,0.112037,0.046912,0
0.485000,38.799548,33.546109,5.253439,-607.310958,0.046912,-0.006086,0
0.490000,39.870574,36.142041,3.728532,-397.307224,-0.006086,-0.040758,0
0.495000,40.203370,37.600405,2.602964,-212.074639,-0.040758,-0.059265,0
