t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.155000,12.988961,14.162168,-1.173207,274.336102,0.521164,0.545104,0
0.160000,11.755705,13.150949,-1.395244,309.251461,0.545104,0.572091,0
0.165000,10.449971,12.642152,-2.192181,404.810510,0.572091,0.607418,0
0.170000,9.079810,11.003541,-1.923731,394.733931,0.607418,0.641865,0
0.175000,7.653669,9.977713,-2.324044,454.734753,0.641865,0.681548,0
0.180000,6.180340,8.350753,-2.170413,457.034115,0.681548,0.721431,0
0.185000,4.668907,6.863692,-2.194785,477.700241,0.721431,0.763119,0
0.190000,3.128689,5.710593,-2.581904,540.422209,0.763119,0.810279,0
0.195000,1.569182,3.641185,-2.072003,502.300871,0.810279,0.854113,0
0.200000,-0.000000,2.082565,-2.082565,523.270757,0.854113,0.899777,0
0.205000,-1.569182,0.520856,-2.090038,544.860703,0.899777,0.947325,0
0.210000,-3.128689,-1.051181,-2.077509,563.823289,0.947325,0.996528,0
0.215000,-4.668907,-2.626406,-2.042502,577.812847,0.996528,1.046952,0
0.220000,-6.180340,-3.674500,-2.505840,655.588242,1.046952,1.104163,0
0.225000,-7.653669,-5.762633,-1.891036,582.230650,1.104163,1.154972,0
0.230000,-9.079810,-6.801315,-2.278495,638.674649,1.154972,1.210707,0
0.235000,-10.449971,-8.426969,-2.023002,599.364668,1.210707,1.263011,0
0.240000,-11.755705,-9.977713,-1.777992,555.419474,1.263011,1.311481,0
0.245000,-12.988961,-11.103833,-1.885128,559.509846,1.311481,1.360307,0
0.250000,-14.142136,-12.131321,-2.010815,566.079894,1.360307,1.409707,0
0.255000,-15.208119,-13.781597,-1.426522,465.637513,1.409707,1.450342,0
0.260000,-16.180340,-14.931417,-1.248923,421.334708,1.450342,1.487110,0
0.265000,-17.052803,-15.439646,-1.613158,457.529184,1.487110,1.527037,0
0.270000,-17.820130,-16.598104,-1.222026,372.227432,1.527037,1.559520,0
0.275000,-18.477591,-17.102729,-1.374862,366.311869,1.559520,1.591487,0
0.280000,-19.021130,-18.267906,-0.753224,227.664062,1.591487,1.611354,0
0.285000,-19.447398,-18.768060,-0.679338,171.992678,1.611354,1.626363,0
0.290000,-19.753767,-18.267906,-1.485861,260.983088,1.626363,1.649138,0
0.295000,-19.938347,-18.939004,-0.999342,129.849731,1.649138,1.660470,0
0.300000,-20.000000,-19.440035,-0.559965,4.490036,1.660470,1.660862,0
0.305000,-19.938347,-19.440035,-0.498312,-54.876950,1.660862,1.656073,0
0.310000,-19.753767,-19.440035,-0.313732,-132.612432,1.656073,1.644500,0
0.315000,-19.447398,-18.939004,-0.508394,-141.339112,1.644500,1.632166,0
0.320000,-19.021130,-18.768060,-0.253070,-223.027611,1.632166,1.612703,0
0.325000,-18.477591,-18.267906,-0.209684,-261.774093,1.612703,1.589859,0
0.330000,-17.820130,-17.764853,-0.055277,-312.839942,1.589859,1.562559,0
0.335000,-17.052803,-17.764853,0.712050,-456.546805,1.562559,1.522717,0
0.340000,-16.180340,-16.598104,0.417765,-414.268161,1.522717,1.486566,0
0.345000,-15.208119,-15.439646,0.231526,-390.797523,1.486566,1.452462,0
0.350000,-14.142136,-15.439646,1.297510,-561.648523,1.452462,1.403449,0
0.355000,-12.988961,-13.781597,0.792636,-480.866119,1.403449,1.361486,0
0.360000,-11.755705,-12.757532,1.001827,-514.035861,1.361486,1.316628,0
0.365000,-10.449971,-11.103833,0.653862,-464.009926,1.316628,1.276135,0
0.370000,-9.079810,-10.587321,1.507511,-591.532095,1.276135,1.224514,0
0.375000,-7.653669,-9.027613,1.373944,-569.566444,1.224514,1.174810,0
0.380000,-6.180340,-7.835525,1.655185,-604.533054,1.174810,1.122055,0
0.385000,-4.668907,-6.282492,1.613585,-587.054974,1.122055,1.070824,0
0.390000,-3.128689,-4.720137,1.591448,-567.156403,1.070824,1.021331,0
0.395000,-1.569182,-3.708428,2.139246,-619.705824,1.021331,0.967251,0
0.400000,0.000000,-2.082565,2.082565,-582.661197,0.967251,0.916404,0
0.405000,1.569182,-0.520856,2.090038,-553.604235,0.916404,0.868093,0
0.410000,3.128689,1.576550,1.552139,-458.564197,0.868093,0.828076,0
0.415000,4.668907,2.626406,2.042502,-494.576161,0.828076,0.784916,0
0.420000,6.180340,4.159642,2.020698,-467.461226,0.784916,0.744122,0
0.425000,7.653669,5.241820,2.411849,-489.328845,0.744122,0.701420,0
0.430000,9.079810,7.319019,1.760791,-393.391002,0.701420,0.667091,0
0.435000,10.449971,8.350753,2.099219,-410.564707,0.667091,0.631262,0
0.440000,11.755705,9.462322,2.293383,-410.023850,0.631262,0.595481,0
0.445000,12.988961,11.003541,1.985420,-356.335414,0.595481,0.564385,0
0.450000,14.142136,12.131321,2.010815,-339.787561,0.564385,0.534733,0
0.455000,15.208119,13.657643,1.550477,-275.678864,0.534733,0.510675,0
0.460000,16.180340,14.796762,1.383578,-243.720691,0.510675,0.489406,0
0.465000,17.052803,15.300846,1.751958,-266.051674,0.489406,0.466189,0
0.470000,17.820130,16.448608,1.371522,-214.337594,0.466189,0.447484,0
0.475000,18.477591,17.447188,1.030402,-166.622519,0.447484,0.432944,0
0.480000,19.021130,17.942447,1.078683,-157.280043,0.432944,0.419219,0
0.485000,19.447398,18.600066,0.847333,-119.555586,0.419219,0.408785,0
0.490000,19.753767,19.093492,0.660275,-85.709771,0.408785,0.401306,0
0.495000,19.938347,19.265264,0.673082,-71.618110,0.401306,0.395056,0
