t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.200000,37.766625,34.695154,3.071472,-490.129214,0.025217,-0.017555,0
0.205000,39.523342,36.869898,2.653444,-471.136098,-0.017555,-0.058669,0
0.210000,41.222410,38.011510,3.210900,-569.037443,-0.058669,-0.108327,0
0.215000,42.824214,39.871809,2.952405,-584.588405,-0.108327,-0.159342,0
0.220000,44.290118,41.332212,2.957906,-586.942596,-0.159342,-0.210563,0
0.225000,45.583250,43.152390,2.430861,-480.422637,-0.210563,-0.252487,0
0.230000,46.669255,45.000000,1.669255,-346.485091,-0.252487,-0.282724,0
0.235000,47.516990,45.369645,2.147345,-378.406738,-0.282724,-0.315746,0
0.240000,48.099173,46.468801,1.630372,-271.559344,-0.315746,-0.339444,0
0.245000,48.392938,47.202598,1.190340,-142.546664,-0.339444,-0.351884,0
0.250000,48.380322,47.935673,0.444648,58.038441,-0.351884,-0.346819,0
0.255000,48.048638,47.935673,0.112964,186.382621,-0.346819,-0.330554,0
0.260000,47.390761,47.202598,0.188163,228.921609,-0.330554,-0.310577,0
0.265000,46.405291,46.468801,-0.063509,303.869504,-0.310577,-0.284059,0
0.270000,45.096614,45.734521,-0.637907,404.228173,-0.284059,-0.248783,0
0.275000,43.474838,45.000000,-1.525162,537.289345,-0.248783,-0.201896,0
0.280000,41.555629,43.531199,-1.975570,633.900430,-0.201896,-0.146578,0
0.285000,39.359924,41.332212,-1.972288,671.654997,-0.146578,-0.087965,0
0.290000,36.913553,39.472460,-2.558906,704.911013,-0.087965,-0.026450,0
0.295000,34.246754,36.869898,-2.623143,623.918732,-0.026450,0.027997,0
0.300000,31.393608,34.695154,-3.301546,652.145019,0.027997,0.084908,0
0.305000,28.391394,32.828542,-4.437148,771.069888,0.084908,0.152196,0
0.310000,25.279885,30.068583,-4.788698,817.244583,0.152196,0.223514,0
0.315000,22.100593,26.565051,-4.464458,763.211218,0.223514,0.290117,0
0.320000,18.895981,23.540039,-4.644059,785.688325,0.290117,0.358681,0
0.325000,15.708652,20.738709,-5.030057,832.357354,0.358681,0.431318,0
0.330000,12.580549,18.103763,-5.523214,852.717416,0.431318,0.505732,0
0.335000,9.552149,14.796762,-5.244613,808.176418,0.505732,0.576258,0
0.340000,6.661709,12.131321,-5.469612,844.462120,0.576258,0.649952,0
0.345000,3.944536,8.864623,-4.920088,815.548476,0.649952,0.721122,0
0.350000,1.432332,6.282492,-4.850160,825.966817,0.721122,0.793201,0
0.355000,-0.847398,4.159642,-5.007041,858.957868,0.793201,0.868159,0
0.360000,-2.871850,1.562225,-4.434075,807.013160,0.868159,0.938584,0
0.365000,-4.623332,-1.041627,-3.581705,702.900794,0.938584,0.999924,0
0.370000,-6.089573,-3.150716,-2.938857,600.254641,0.999924,1.052306,0
0.375000,-7.263926,-4.197668,-3.066258,585.152827,1.052306,1.103370,0
0.380000,-8.145454,-6.282492,-1.862961,369.619742,1.103370,1.135626,0
0.385000,-8.738905,-6.801315,-1.937591,328.606005,1.135626,1.164302,0
0.390000,-9.054580,-7.907163,-1.147417,159.475192,1.164302,1.178219,0
0.395000,-9.108076,-8.426969,-0.681106,39.821031,1.178219,1.181694,0
0.400000,-8.919937,-8.426969,-0.492968,-32.979336,1.181694,1.178816,0
0.405000,-8.515204,-8.426969,-0.088235,-131.145927,1.178816,1.167371,0
0.410000,-7.922872,-8.426969,0.504097,-248.511646,1.167371,1.145685,0
0.415000,-7.175268,-7.386043,0.210775,-223.997371,1.145685,1.126137,0
0.420000,-6.307373,-6.801315,0.493942,-276.421470,1.126137,1.102015,0
0.425000,-5.356080,-6.282492,0.926412,-340.296792,1.102015,1.072318,0
0.430000,-4.359421,-5.762633,1.403212,-399.178409,1.072318,1.037483,0
0.435000,-3.355774,-4.197668,0.841894,-300.945732,1.037483,1.011221,0
0.440000,-2.383059,-3.674500,1.291441,-340.565220,1.011221,0.981501,0
0.445000,-1.477944,-3.150716,1.672772,-362.285226,0.981501,0.949886,0
0.450000,-0.675089,-1.576550,0.901461,-225.569957,0.949886,0.930201,0
0.455000,-0.006411,-1.562225,1.555814,-277.132539,0.930201,0.906017,0
0.460000,0.499574,-0.520856,1.020430,-171.597762,0.906017,0.891042,0
0.465000,0.818354,0.000000,0.818354,-110.079612,0.891042,0.881436,0
0.470000,0.929940,0.520856,0.409084,-22.708847,0.881436,0.879454,0
0.475000,0.819286,0.520856,0.298429,28.003516,0.879454,0.881898,0
0.480000,0.476616,0.520856,-0.044241,108.360291,0.881898,0.891354,0
0.485000,-0.102356,0.000000,-0.102356,154.760800,0.891354,0.904859,0
0.490000,-0.916321,-0.520856,-0.395464,231.765727,0.904859,0.925085,0
0.495000,-1.958379,-1.041627,-0.916752,340.661645,0.925085,0.954813,0
0.500000,-3.216162,-1.576550,-1.639612,481.933659,0.954813,0.996870,0
0.505000,-4.672063,-3.150716,-1.521346,518.871750,0.996870,1.042150,0
0.510000,-6.303570,-4.197668,-2.105902,651.508039,1.042150,1.099005,0
0.515000,-8.083708,-6.282492,-1.801216,659.338547,1.099005,1.156543,0
0.520000,-9.981561,-7.907163,-2.074399,739.554505,1.156543,1.221081,0
0.525000,-11.962885,-8.945382,-3.017503,912.858970,1.221081,1.300743,0
0.530000,-13.990778,-11.618524,-2.372254,841.330598,1.300743,1.374163,0
0.535000,-16.026418,-13.270644,-2.755774,924.648611,1.374163,1.454854,0
0.540000,-18.029831,-15.439646,-2.590186,932.789979,1.454854,1.536255,0
0.545000,-19.960686,-17.258954,-2.701732,992.491077,1.536255,1.622866,0
0.550000,-21.779104,-18.939004,-2.840099,1050.035531,1.622866,1.714499,0
0.555000,-23.446452,-21.113500,-2.332952,946.612085,1.714499,1.797107,0
0.560000,-24.926123,-22.988717,-1.937406,802.219321,1.797107,1.867113,0
0.565000,-26.184269,-24.179107,-2.005162,709.534376,1.867113,1.929032,0
0.570000,-27.190488,-24.663815,-2.526673,684.858100,1.929032,1.988797,0
0.575000,-27.918438,-25.851863,-2.066575,437.423735,1.988797,2.026970,0
0.580000,-28.346375,-26.328293,-2.018082,252.403331,2.026970,2.048996,0
0.585000,-28.457605,-26.328293,-2.129311,90.262601,2.048996,2.056873,0
0.590000,-28.240825,-26.565051,-1.675774,-189.454860,2.056873,2.040340,0
0.595000,-27.690374,-25.851863,-1.838512,-314.014909,2.040340,2.012937,0
0.600000,-26.806362,-26.565051,-0.241311,-782.835612,2.012937,1.944621,0
0.605000,-25.594686,-25.371562,-0.223125,-863.573123,1.944621,1.869260,0
0.610000,-24.066941,-24.179107,0.112166,-995.406449,1.869260,1.782395,0
0.615000,-22.240207,-22.988717,0.748509,-1156.397926,1.782395,1.681480,0
0.620000,-20.136740,-20.618188,0.481448,-1071.355819,1.681480,1.587987,0
0.625000,-17.783549,-18.939004,1.155455,-1108.601519,1.587987,1.491243,0
0.630000,-15.211891,-16.598104,1.386213,-1045.973303,1.491243,1.399965,0
0.635000,-12.456677,-14.931417,2.474740,-1148.507235,1.399965,1.299738,0
0.640000,-9.555805,-11.618524,2.062720,-1032.104221,1.299738,1.209670,0
0.645000,-6.549437,-9.462322,2.912885,-1126.200172,1.209670,1.111391,0
0.650000,-3.479235,-6.801315,3.322079,-1126.375642,1.111391,1.013096,0
0.655000,-0.387563,-3.674500,3.286936,-1028.114885,1.013096,0.923376,0
0.660000,2.683323,-1.041627,3.724950,-980.696589,0.923376,0.837794,0
0.665000,5.692079,1.576550,4.115529,-925.628699,0.837794,0.757018,0
0.670000,8.599057,4.677418,3.921640,-815.801857,0.757018,0.685826,0
0.675000,11.367063,7.319019,4.048044,-758.427179,0.685826,0.619640,0
0.680000,13.962052,9.462322,4.499730,-737.723629,0.619640,0.555262,0
0.685000,16.353771,12.131321,4.222450,-647.458456,0.555262,0.498760,0
0.690000,18.516317,14.664461,3.851856,-567.412122,0.498760,0.449244,0
0.695000,20.428618,16.448608,3.980010,-550.572321,0.449244,0.401198,0
0.700000,22.074803,18.600066,3.474737,-479.628526,0.401198,0.359342,0
0.705000,23.444482,20.556045,2.888436,-395.375234,0.359342,0.324839,0
0.710000,24.532904,21.898193,2.634711,-337.867926,0.324839,0.295355,0
0.715000,25.341015,23.334041,2.006973,-244.712436,0.295355,0.274000,0
0.720000,25.875388,24.015102,1.860286,-200.905391,0.274000,0.256467,0
0.725000,26.148055,25.173525,0.974530,-91.059852,0.256467,0.248521,0
0.730000,26.176217,25.173525,1.002692,-70.188787,0.248521,0.242396,0
0.735000,25.981860,25.866357,0.115503,33.499462,0.242396,0.245319,0
0.740000,25.591274,25.641006,-0.049732,66.275761,0.245319,0.251103,0
0.745000,25.034481,25.173525,-0.139043,88.397421,0.251103,0.258817,0
0.750000,24.344597,25.173525,-0.828927,163.163305,0.258817,0.273056,0
0.755000,23.557127,24.015102,-0.457975,134.849818,0.273056,0.284823,0
0.760000,22.709213,23.540039,-0.830826,172.627645,0.284823,0.299888,0
0.765000,21.838855,23.334041,-1.495186,234.756447,0.299888,0.320374,0
0.770000,20.984109,22.380135,-1.396026,220.849741,0.320374,0.339647,0
0.775000,20.182288,21.223657,-1.041368,177.477719,0.339647,0.355135,0
0.780000,19.469182,20.738709,-1.269527,185.711819,0.355135,0.371341,0
0.785000,18.878300,20.071526,-1.193226,160.772541,0.371341,0.385372,0
0.790000,18.440166,19.583994,-1.143827,135.323034,0.385372,0.397181,0
0.795000,18.181678,19.265264,-1.083586,106.492986,0.397181,0.406474,0
0.800000,18.125530,18.434949,-0.309419,7.647538,0.406474,0.407141,0
0.805000,18.289729,18.600066,-0.310337,-18.061513,0.407141,0.405565,0
0.810000,18.687201,18.600066,0.087135,-82.695524,0.405565,0.398349,0
0.815000,19.325504,19.093492,0.232012,-123.593882,0.398349,0.387563,0
0.820000,20.206646,19.265264,0.941382,-218.659108,0.387563,0.368481,0
0.825000,21.327016,20.250634,1.076382,-257.866786,0.368481,0.345978,0
0.830000,22.677429,21.223657,1.453773,-317.791561,0.345978,0.318246,0
0.835000,24.243285,22.380135,1.863150,-375.643015,0.318246,0.285465,0
0.840000,26.004837,23.540039,2.464797,-445.018762,0.285465,0.246629,0
0.845000,27.937557,25.641006,2.296552,-439.116048,0.246629,0.208309,0
0.850000,30.012615,27.030860,2.981755,-518.627207,0.208309,0.163051,0
0.855000,32.197427,28.902357,3.295070,-568.281536,0.163051,0.113459,0
0.860000,34.456289,31.231910,3.224380,-568.085202,0.113459,0.063884,0
0.865000,36.751080,32.828542,3.922538,-625.489852,0.063884,0.009300,0
0.870000,39.042002,35.417055,3.624947,-607.301497,0.009300,-0.043697,0
0.875000,41.288367,37.284326,4.004041,-705.038607,-0.043697,-0.105224,0
0.880000,43.449398,39.871809,3.577589,-746.550733,-0.105224,-0.170372,0
0.885000,45.485033,42.064327,3.420707,-745.579214,-0.170372,-0.235437,0
0.890000,47.356722,44.265479,3.091243,-664.642956,-0.235437,-0.293438,0
0.895000,49.028188,45.734521,3.293667,-710.542645,-0.293438,-0.355444,0
0.900000,50.466154,47.935673,2.530480,-663.095829,-0.355444,-0.413310,0
0.905000,51.640999,49.398705,2.242294,-581.841166,-0.413310,-0.464085,0
0.910000,52.527361,50.527540,1.999821,-433.739092,-0.464085,-0.501936,0
0.915000,53.104638,51.259036,1.845602,-311.926781,-0.501936,-0.529157,0
0.920000,53.357408,51.988490,1.368918,-150.230943,-0.529157,-0.542267,0
0.925000,53.275745,52.305760,0.969986,4.346412,-0.542267,-0.541888,0
0.930000,52.855427,52.305760,0.549667,159.561816,-0.541888,-0.527963,0
0.935000,52.098028,51.988490,0.109538,303.451358,-0.527963,-0.501482,0
0.940000,51.010903,51.259036,-0.248133,437.411868,-0.501482,-0.463311,0
0.945000,49.607057,50.527540,-0.920484,665.716510,-0.463311,-0.405216,0
0.950000,47.904897,49.059346,-1.154449,826.636196,-0.405216,-0.333079,0
0.955000,45.927892,47.202598,-1.274707,725.979811,-0.333079,-0.269725,0
0.960000,43.704114,45.000000,-1.295886,611.847897,-0.269725,-0.216331,0
0.965000,41.265712,43.891188,-2.625476,780.026626,-0.216331,-0.148261,0
0.970000,38.648284,41.332212,-2.683928,809.552025,-0.148261,-0.077614,0
0.975000,35.890196,38.740964,-2.850767,742.481384,-0.077614,-0.012820,0
0.980000,33.031847,36.450923,-3.419076,690.174720,-0.012820,0.047409,0
0.985000,30.114883,33.976544,-3.861661,690.447403,0.047409,0.107662,0
0.990000,27.181403,31.949971,-4.768568,783.886093,0.107662,0.176069,0
0.995000,24.273148,28.902357,-4.629209,754.470922,0.176069,0.241909,0
