t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.000000,nan,19.093492,nan,-223.799318,0.408622,0.389092,0
0.005000,21.176886,20.071526,1.105361,-245.613802,0.389092,0.367658,0
0.010000,22.346517,21.223657,1.122860,-246.745542,0.367658,0.346125,0
0.015000,23.501680,22.380135,1.121545,-244.171688,0.346125,0.324817,0
0.020000,24.635255,22.858762,1.776493,-310.658514,0.324817,0.297707,0
0.025000,25.740251,23.540039,2.200212,-349.239448,0.297707,0.267230,0
0.030000,26.809857,25.173525,1.636333,-281.616976,0.267230,0.242655,0
0.035000,27.837478,26.333086,1.504393,-261.708039,0.242655,0.219816,0
0.040000,28.816779,27.030860,1.785919,-286.506212,0.219816,0.194814,0
0.045000,29.741721,28.194979,1.546742,-257.146511,0.194814,0.172374,0
0.050000,30.606602,28.902357,1.704245,-269.546585,0.172374,0.148851,0
0.055000,31.406089,30.068583,1.337507,-224.184082,0.148851,0.129288,0
0.060000,32.135255,31.231910,0.903345,-169.328058,0.129288,0.114511,0
0.065000,32.789602,31.675469,1.114134,-183.442058,0.114511,0.098503,0
0.070000,33.365098,31.949971,1.415126,-206.450333,0.098503,0.080486,0
0.075000,33.858193,32.828542,1.029651,-154.724080,0.080486,0.066984,0
0.080000,34.265848,33.546109,0.719739,-111.555994,0.066984,0.057249,0
0.085000,34.585549,33.976544,0.609005,-89.927160,0.057249,0.049401,0
0.090000,34.815325,33.835120,0.980205,-119.955453,0.049401,0.038933,0
0.095000,34.953760,34.267335,0.686425,-78.730601,0.038933,0.032063,0
0.100000,35.000000,34.992020,0.007980,4.122416,0.032063,0.032423,0
0.105000,34.953760,34.992020,-0.038260,19.035132,0.032423,0.034084,0
0.110000,34.815325,34.695154,0.120172,11.798875,0.034084,0.035113,0
0.115000,34.585549,34.267335,0.318213,0.160082,0.035113,0.035127,0
0.120000,34.265848,34.695154,-0.429306,90.059597,0.035127,0.042987,0
0.125000,33.858193,34.267335,-0.409142,96.847795,0.042987,0.051438,0
0.130000,33.365098,34.267335,-0.902238,158.437626,0.051438,0.065264,0
0.135000,32.789602,33.546109,-0.756506,151.376328,0.065264,0.078474,0
0.140000,32.135255,33.111342,-0.976087,183.471235,0.078474,0.094485,0
0.145000,31.406089,32.391393,-0.985304,192.885175,0.094485,0.111318,0
0.150000,30.606602,31.231910,-0.625308,161.699948,0.111318,0.125429,0
0.155000,29.741721,31.231910,-1.490189,262.509014,0.125429,0.148337,0
0.160000,28.816779,30.518231,-1.701452,290.828911,0.148337,0.173717,0
0.165000,27.837478,28.902357,-1.064879,225.151116,0.173717,0.193365,0
0.170000,26.809857,28.651828,-1.841971,310.647318,0.193365,0.220474,0
0.175000,25.740251,27.030860,-1.290609,253.145434,0.220474,0.242565,0
0.180000,24.635255,26.796081,-2.160826,347.132742,0.242565,0.272858,0
0.185000,23.501680,25.173525,-1.671844,299.315307,0.272858,0.298978,0
0.190000,22.346517,23.540039,-1.193522,252.523059,0.298978,0.321015,0
0.195000,21.176886,22.858762,-1.681875,307.864203,0.321015,0.347881,0
0.200000,20.000000,21.898193,-1.898193,333.013491,0.347881,0.376942,0
0.205000,18.823114,20.738709,-1.915596,333.835108,0.376942,0.406075,0
0.210000,17.653483,19.093492,-1.440009,278.974855,0.406075,0.430420,0
0.215000,16.498320,18.434949,-1.936629,327.775775,0.430420,0.459024,0
0.220000,15.364745,17.447188,-2.082443,338.318419,0.459024,0.488548,0
0.225000,14.259749,16.448608,-2.188860,345.789280,0.488548,0.518723,0
0.230000,13.190143,14.796762,-1.606620,281.587568,0.518723,0.543296,0
0.235000,12.162522,13.657643,-1.495121,267.429813,0.543296,0.566634,0
0.240000,11.183221,13.150949,-1.967727,316.911387,0.566634,0.594290,0
0.245000,10.258279,12.022277,-1.763997,293.392321,0.594290,0.619893,0
0.250000,9.393398,10.491477,-1.098079,215.648532,0.619893,0.638712,0
0.255000,8.593911,9.977713,-1.383802,243.361974,0.638712,0.659949,0
0.260000,7.864745,9.377061,-1.512316,253.288605,0.659949,0.682053,0
0.265000,7.210398,8.350753,-1.140355,203.653639,0.682053,0.699825,0
0.270000,6.634902,7.835525,-1.200623,203.455112,0.699825,0.717580,0
0.275000,6.141807,7.319019,-1.177212,192.662741,0.717580,0.734393,0
0.280000,5.734152,6.801315,-1.067163,170.511746,0.734393,0.749273,0
0.285000,5.414451,5.762633,-0.348182,71.781170,0.749273,0.755537,0
0.290000,5.184675,5.710593,-0.525918,82.866951,0.755537,0.762768,0
0.295000,5.046240,5.194429,-0.148189,24.373416,0.762768,0.764895,0
0.300000,5.000000,5.710593,-0.710593,83.406008,0.764895,0.772174,0
0.305000,5.046240,5.194429,-0.148189,1.230821,0.772174,0.772281,0
0.310000,5.184675,5.194429,-0.009754,-27.765860,0.772281,0.769858,0
0.315000,5.414451,5.194429,0.220022,-67.994900,0.769858,0.763925,0
0.320000,5.734152,5.710593,0.023559,-54.100033,0.763925,0.759204,0
0.325000,6.141807,5.241820,0.899987,-174.204193,0.759204,0.744001,0
0.330000,6.634902,6.282492,0.352410,-114.829923,0.744001,0.733981,0
0.335000,7.210398,6.282492,0.927905,-194.480210,0.733981,0.717009,0
0.340000,7.864745,6.801315,1.063430,-217.831515,0.717009,0.698000,0
0.345000,8.593911,7.835525,0.758385,-186.907298,0.698000,0.681689,0
0.350000,9.393398,8.350753,1.042646,-226.347600,0.681689,0.661936,0
0.355000,10.258279,8.864623,1.393656,-271.423681,0.661936,0.638250,0
0.360000,11.183221,9.977713,1.205509,-251.554197,0.638250,0.616298,0
0.365000,12.162522,10.491477,1.671045,-305.904278,0.616298,0.589603,0
0.370000,13.190143,11.513831,1.676311,-305.459376,0.589603,0.562946,0
0.375000,14.259749,13.150949,1.108800,-241.978149,0.562946,0.541830,0
0.380000,15.364745,13.657643,1.707103,-306.779378,0.541830,0.515058,0
0.385000,16.498320,14.796762,1.701557,-304.979916,0.515058,0.488444,0
0.390000,17.653483,15.439646,2.213837,-359.050313,0.488444,0.457111,0
0.395000,18.823114,16.949224,1.873889,-323.891508,0.457111,0.428846,0
0.400000,20.000000,18.103763,1.896237,-328.226333,0.428846,0.400203,0
0.405000,21.176886,19.265264,1.911622,-331.758513,0.400203,0.371251,0
0.410000,22.346517,20.556045,1.790472,-318.956430,0.371251,0.343417,0
0.415000,23.501680,21.898193,1.603488,-296.253960,0.343417,0.317564,0
0.420000,24.635255,22.858762,1.776493,-309.974539,0.317564,0.290514,0
0.425000,25.740251,24.015102,1.725149,-297.689152,0.290514,0.264535,0
0.430000,26.809857,25.173525,1.636333,-281.434309,0.264535,0.239976,0
0.435000,27.837478,26.333086,1.504393,-261.719944,0.239976,0.217136,0
0.440000,28.816779,27.030860,1.785919,-286.712426,0.217136,0.192116,0
0.445000,29.741721,28.194979,1.546742,-257.443209,0.192116,0.169650,0
0.450000,30.606602,29.357754,1.248848,-220.758301,0.169650,0.150385,0
0.455000,31.406089,30.068583,1.337507,-224.106822,0.150385,0.130828,0
0.460000,32.135255,31.231910,0.903345,-169.326922,0.130828,0.116051,0
0.465000,32.789602,30.963757,1.825846,-260.772894,0.116051,0.093295,0
0.470000,33.365098,32.672229,0.692869,-128.126280,0.093295,0.082113,0
0.475000,33.858193,33.111342,0.746851,-124.335591,0.082113,0.071263,0
0.480000,34.265848,33.546109,0.719739,-111.645865,0.071263,0.061520,0
0.485000,34.585549,33.546109,1.039440,-136.115980,0.061520,0.049642,0
0.490000,34.815325,34.267335,0.547990,-73.605928,0.049642,0.043218,0
0.495000,34.953760,34.267335,0.686425,-78.641518,0.043218,0.036356,0
