t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.140000,43.090170,43.891188,-0.801018,181.338666,-0.213599,-0.197774,0
0.145000,42.604060,43.531199,-0.927140,206.214923,-0.197774,-0.179779,0
0.150000,42.071068,42.797402,-0.726334,184.539690,-0.179779,-0.163674,0
0.155000,41.494480,42.064327,-0.569846,168.002457,-0.163674,-0.149014,0
0.160000,40.877853,41.332212,-0.454359,156.097996,-0.149014,-0.135391,0
0.165000,40.224986,40.544397,-0.319412,140.417249,-0.135391,-0.123138,0
0.170000,39.539905,40.601295,-1.061390,245.188348,-0.123138,-0.101741,0
0.175000,38.826834,39.871809,-1.044975,239.119246,-0.101741,-0.080874,0
0.180000,38.090170,38.740964,-0.650794,181.826594,-0.080874,-0.065006,0
0.185000,37.334454,39.068473,-1.734019,313.403685,-0.065006,-0.037657,0
0.190000,36.564345,37.600405,-1.036061,214.615943,-0.037657,-0.018928,0
0.195000,35.784591,36.869898,-1.085307,213.336653,-0.018928,-0.000311,0
0.200000,35.000000,36.142041,-1.142041,213.646186,-0.000311,0.018333,0
0.205000,34.215409,35.417055,-1.201646,215.389394,0.018333,0.037129,0
0.210000,33.435655,34.992020,-1.556365,250.147701,0.037129,0.058959,0
0.215000,32.665546,33.835120,-1.169573,206.432031,0.058959,0.076974,0
0.220000,31.909830,33.546109,-1.636279,255.212100,0.076974,0.099245,0
0.225000,31.173166,32.114831,-0.941665,179.060812,0.099245,0.114871,0
0.230000,30.460095,31.231910,-0.771815,158.183150,0.114871,0.128675,0
0.235000,29.775014,31.231910,-1.456895,229.339279,0.128675,0.148689,0
0.240000,29.122147,30.518231,-1.396083,218.338297,0.148689,0.167742,0
0.245000,28.505520,29.614812,-1.109292,181.827939,0.167742,0.183610,0
0.250000,27.928932,28.902357,-0.973425,161.408049,0.183610,0.197695,0
0.255000,27.395940,28.194979,-0.799039,136.867525,0.197695,0.209639,0
0.260000,26.909830,27.734191,-0.824360,133.639912,0.209639,0.221302,0
0.265000,26.473598,27.492837,-1.019239,148.215673,0.221302,0.234236,0
0.270000,26.089935,26.565051,-0.475116,84.737623,0.234236,0.241631,0
0.275000,25.761205,27.030860,-1.269656,162.421996,0.241631,0.255805,0
0.280000,25.489435,25.866357,-0.376922,62.234333,0.255805,0.261236,0
0.285000,25.276301,25.866357,-0.590056,78.464380,0.261236,0.268083,0
0.290000,25.123117,25.395912,-0.272795,38.602995,0.268083,0.271452,0
0.295000,25.030827,25.173525,-0.142698,18.364781,0.271452,0.273054,0
0.300000,25.000000,25.173525,-0.173525,15.109309,0.273054,0.274373,0
0.305000,25.030827,25.173525,-0.142698,5.339468,0.274373,0.274839,0
0.310000,25.123117,25.173525,-0.050408,-10.888148,0.274839,0.273889,0
0.315000,25.276301,25.173525,0.102776,-33.457947,0.273889,0.270969,0
0.320000,25.489435,25.173525,0.315910,-62.188011,0.270969,0.265542,0
0.325000,25.761205,25.866357,-0.105152,-23.625523,0.265542,0.263480,0
0.330000,26.089935,25.866357,0.223578,-64.137063,0.263480,0.257883,0
0.335000,26.473598,25.866357,0.607242,-110.092731,0.257883,0.248276,0
0.340000,26.909830,26.333086,0.576744,-112.013078,0.248276,0.238501,0
0.345000,27.395940,27.030860,0.365080,-94.640331,0.238501,0.230242,0
0.350000,27.928932,27.030860,0.898072,-155.527311,0.230242,0.216669,0
0.355000,28.505520,27.492837,1.012683,-172.345784,0.216669,0.201629,0
0.360000,29.122147,28.194979,0.927168,-168.004662,0.201629,0.186968,0
0.365000,29.775014,28.902357,0.872657,-166.662444,0.186968,0.172424,0
0.370000,30.460095,28.902357,1.557738,-244.465600,0.172424,0.151091,0
0.375000,31.173166,30.068583,1.104583,-199.628850,0.151091,0.133670,0
0.380000,31.909830,31.231910,0.677921,-155.828466,0.133670,0.120071,0
0.385000,32.665546,31.504267,1.161280,-209.843556,0.120071,0.101759,0
0.390000,33.435655,31.675469,1.760187,-275.027296,0.101759,0.077758,0
0.395000,34.215409,33.111342,1.104067,-203.166954,0.077758,0.060028,0
0.400000,35.000000,33.546109,1.453891,-240.031620,0.060028,0.039082,0
0.405000,35.784591,34.267335,1.517256,-246.820469,0.039082,0.017543,0
0.410000,36.564345,35.417055,1.147289,-208.569330,0.017543,-0.000658,0
0.415000,37.334454,36.142041,1.192412,-216.128513,-0.000658,-0.019519,0
0.420000,38.090170,36.869898,1.220272,-223.496026,-0.019519,-0.039023,0
0.425000,38.826834,37.600405,1.226429,-229.868972,-0.039023,-0.059083,0
0.430000,39.539905,38.740964,0.798941,-183.425106,-0.059083,-0.075090,0
0.435000,40.224986,39.472460,0.752526,-179.597476,-0.075090,-0.090762,0
0.440000,40.877853,39.143986,1.733866,-309.594263,-0.090762,-0.117780,0
0.445000,41.494480,40.601295,0.893186,-201.819952,-0.117780,-0.135392,0
0.450000,42.071068,40.992195,1.078872,-225.321406,-0.135392,-0.155055,0
0.455000,42.604060,41.676880,0.927180,-199.717378,-0.155055,-0.172483,0
0.460000,43.090170,42.414206,0.675964,-157.583213,-0.172483,-0.186235,0
0.465000,43.526402,42.797402,0.729000,-157.465109,-0.186235,-0.199977,0
0.470000,43.910065,43.531199,0.378866,-99.892710,-0.199977,-0.208694,0
0.475000,44.238795,43.531199,0.707596,-138.057528,-0.208694,-0.220742,0
0.480000,44.510565,43.891188,0.619377,-117.255589,-0.220742,-0.230974,0
0.485000,44.723699,43.891188,0.832511,-138.990969,-0.230974,-0.243103,0
0.490000,44.876883,44.630355,0.246528,-47.995220,-0.243103,-0.247292,0
0.495000,44.969173,44.265479,0.703694,-104.313381,-0.247292,-0.256395,0
