t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.225000,-9.079810,-7.653669,-6.159163,-7.378536,-2.920647,-1.494506,834.208831,1.862119,1.934917,0,1.611145
0.230000,-10.449971,-9.079810,-7.378536,-8.652542,-3.071435,-1.701274,870.031883,1.934917,2.010842,0,1.611145
0.235000,-11.755705,-10.449971,-8.652542,-10.341645,-3.103163,-1.797430,885.695010,2.010842,2.088133,0,1.611145
0.240000,-12.988961,-11.755705,-10.341645,-11.551007,-2.647316,-1.414060,815.288146,2.088133,2.159280,0,1.611145
0.245000,-14.142136,-12.988961,-11.551007,-12.439562,-2.591128,-1.437954,810.223664,2.159280,2.229986,0,1.611145
0.250000,-15.208119,-14.142136,-12.439562,-14.136062,-2.768557,-1.702574,853.155072,2.229986,2.304438,0,1.611145
0.255000,-16.180340,-15.208119,-14.136062,-14.931417,-2.044278,-1.072058,718.950295,2.304438,2.367178,0,1.611145
0.260000,-17.052803,-16.180340,-14.931417,-15.435862,-2.121386,-1.248923,705.773898,2.367178,2.428768,0,1.611145
0.265000,-17.820130,-17.052803,-15.435862,-16.342883,-2.384269,-1.616941,728.330281,2.428768,2.492327,0,1.611145
0.270000,-18.477591,-17.820130,-16.342883,-17.012547,-2.134708,-1.477248,631.398578,2.492327,2.547427,0,1.611145
0.275000,-19.021130,-18.477591,-17.012547,-17.650124,-2.008584,-1.465044,537.821532,2.547427,2.594361,0,1.611145
0.280000,-19.447398,-19.021130,-17.650124,-18.043412,-1.797274,-1.371006,422.927059,2.594361,2.631268,0,1.611145
0.285000,-19.753767,-19.447398,-18.043412,-17.916449,-1.710355,-1.403986,333.643014,2.631268,2.660384,0,1.611145
0.290000,-19.938347,-19.753767,-17.916449,-18.434949,-2.021898,-1.837318,324.515812,2.660384,2.688703,0,1.611145
0.295000,-20.000000,-19.938347,-18.434949,-18.043412,-1.565051,-1.503398,170.369416,2.688703,2.703571,0,1.611145
0.300000,-19.938347,-20.000000,-18.043412,-18.566060,-1.894935,-1.956588,171.478922,2.703571,2.718535,0,1.611145
0.305000,-19.753767,-19.938347,-18.566060,-18.824710,-1.187707,-1.372286,-17.476026,2.718535,2.717010,0,1.611145
0.310000,-19.447398,-19.753767,-18.824710,-18.043412,-0.622688,-0.929057,-165.784799,2.717010,2.702543,0,1.611145
0.315000,-19.021130,-19.447398,-18.043412,-18.434949,-0.977718,-1.403986,-139.823576,2.702543,2.690341,0,1.611145
0.320000,-18.477591,-19.021130,-18.434949,-18.434949,-0.042642,-0.586182,-349.713911,2.690341,2.659822,0,1.611145
0.325000,-17.820130,-18.477591,-18.434949,-18.043412,0.614818,-0.042642,-476.989826,2.659822,2.618197,0,1.611145
0.330000,-17.052803,-17.820130,-18.043412,-17.525568,0.990609,0.223282,-544.818982,2.618197,2.570653,0,1.611145
0.335000,-16.180340,-17.052803,-17.525568,-17.132996,1.345228,0.472765,-609.507998,2.570653,2.517463,0,1.611145
0.340000,-15.208119,-16.180340,-17.132996,-16.227361,1.924877,0.952656,-710.351271,2.517463,2.455473,0,1.611145
0.345000,-14.142136,-15.208119,-16.227361,-15.435862,2.085225,1.019242,-732.392501,2.455473,2.391560,0,1.611145
0.350000,-12.988961,-14.142136,-15.435862,-14.534455,2.446901,1.293726,-796.777673,2.391560,2.322028,0,1.611145
0.355000,-11.755705,-12.988961,-14.534455,-13.736268,2.778750,1.545494,-849.502891,2.322028,2.247895,0,1.611145
0.360000,-10.449971,-11.755705,-13.736268,-12.439562,3.286297,1.980563,-927.516967,2.247895,2.166954,0,1.611145
0.365000,-9.079810,-10.449971,-12.439562,-11.148990,3.359752,1.989591,-914.961834,2.166954,2.087108,0,1.611145
0.370000,-7.653669,-9.079810,-11.148990,-9.530128,3.495321,2.069180,-904.756401,2.087108,2.008153,0,1.611145
0.375000,-6.180340,-7.653669,-9.530128,-8.246321,3.349788,1.876459,-837.100853,2.008153,1.935103,0,1.611145
0.380000,-4.668907,-6.180340,-8.246321,-7.022794,3.577414,2.065981,-835.638281,1.935103,1.862179,0,1.611145
0.385000,-3.128689,-4.668907,-7.022794,-5.751402,3.894105,2.353887,-842.518360,1.862179,1.788656,0,1.611145
0.390000,-1.569182,-3.128689,-5.751402,-3.704627,4.182220,2.622713,-846.675943,1.788656,1.714769,0,1.611145
0.395000,0.000000,-1.569182,-3.704627,-2.060111,3.704627,2.135446,-740.231935,1.714769,1.650172,0,1.611145
0.400000,1.569182,0.000000,-2.060111,-0.824343,3.629293,2.060111,-709.206242,1.650172,1.588282,0,1.611145
0.405000,3.128689,1.569182,-0.824343,0.824343,3.953032,2.393525,-743.316960,1.588282,1.523415,0,1.611145
0.410000,4.668907,3.128689,0.824343,2.471665,3.844564,2.304346,-723.567346,1.523415,1.460272,0,1.611145
0.415000,6.180340,4.668907,2.471665,3.704627,3.708675,2.197243,-706.505386,1.460272,1.398618,0,1.611145
0.420000,7.653669,6.180340,3.704627,5.792796,3.949041,2.475712,-737.375675,1.398618,1.334270,0,1.611145
0.425000,9.079810,7.653669,5.792796,7.431408,3.287013,1.860872,-607.283303,1.334270,1.281274,0,1.611145
0.430000,10.449971,9.079810,7.431408,8.714733,3.018563,1.648402,-529.779579,1.281274,1.235042,0,1.611145
0.435000,11.755705,10.449971,8.714733,10.007980,3.040972,1.735238,-492.330322,1.235042,1.192078,0,1.611145
0.440000,12.988961,11.755705,10.007980,10.823011,2.980981,1.747725,-448.079752,1.192078,1.152976,0,1.611145
0.445000,14.142136,12.988961,10.823011,12.123738,3.319124,2.165950,-467.213807,1.152976,1.112204,0,1.611145
0.450000,15.208119,14.142136,12.123738,13.335106,3.084381,2.018397,-433.946455,1.112204,1.074335,0,1.611145
0.455000,16.180340,15.208119,13.335106,14.237280,2.845234,1.873013,-420.103288,1.074335,1.037674,0,1.611145
0.460000,17.052803,16.180340,14.237280,15.435862,2.815523,1.943059,-440.778948,1.037674,0.999209,0,1.611145
0.465000,17.820130,17.052803,15.435862,15.945396,2.384269,1.616941,-398.446738,0.999209,0.964438,0,1.611145
0.470000,18.477591,17.820130,15.945396,17.650124,2.532195,1.874735,-418.661799,0.964438,0.927903,0,1.611145
0.475000,19.021130,18.477591,17.650124,18.434949,1.371006,0.827466,-238.146868,0.927903,0.907121,0,1.611145
0.480000,19.447398,19.021130,18.434949,18.566060,1.012450,0.586182,-172.355740,0.907121,0.892080,0,1.611145
0.485000,19.753767,19.447398,18.566060,18.958183,1.187707,0.881338,-184.551285,0.892080,0.875974,0,1.611145
0.490000,19.938347,19.753767,18.958183,19.348472,0.980163,0.795583,-140.680849,0.875974,0.863698,0,1.611145
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.562349,0.863698,0.856755,0,1.611145
