t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.345000,-15.208119,-15.439646,0.231526,-380.317829,1.486589,1.453400,0
0.350000,-14.142136,-15.439646,1.297510,-553.505334,1.453400,1.405097,0
0.355000,-12.988961,-13.907778,0.918817,-493.875015,1.405097,1.361998,0
0.360000,-11.755705,-12.757532,1.001827,-508.514266,1.361998,1.317622,0
0.365000,-10.449971,-11.618524,1.168553,-535.323965,1.317622,1.270906,0
0.370000,-9.079810,-10.587321,1.507511,-585.959113,1.270906,1.219772,0
0.375000,-7.653669,-9.462322,1.808654,-627.493050,1.219772,1.165013,0
0.380000,-6.180340,-7.907163,1.726823,-608.798087,1.165013,1.111885,0
0.385000,-4.668907,-6.340192,1.671284,-589.044488,1.111885,1.060481,0
0.390000,-3.128689,-4.720137,1.591448,-560.905132,1.060481,1.011533,0
0.395000,-1.569182,-3.150716,1.581534,-538.565516,1.011533,0.964534,0
0.400000,0.000000,-1.562225,1.562225,-512.347042,0.964534,0.919824,0
0.405000,1.569182,-0.525635,2.094817,-555.397213,0.919824,0.871356,0
0.410000,3.128689,1.051181,2.077509,-524.245317,0.871356,0.825607,0
0.415000,4.668907,2.602562,2.066345,-496.074926,0.825607,0.782316,0
0.420000,6.180340,4.197668,1.982672,-461.869384,0.782316,0.742011,0
0.425000,7.653669,5.710593,1.943076,-435.237840,0.742011,0.704029,0
0.430000,9.079810,7.319019,1.760791,-394.077868,0.704029,0.669639,0
0.435000,10.449971,8.350753,2.099219,-411.282140,0.669639,0.633748,0
0.440000,11.755705,9.887989,1.867716,-365.413866,0.633748,0.601860,0
0.445000,12.988961,10.491477,2.497484,-411.462114,0.601860,0.565953,0
0.450000,14.142136,12.642152,1.499983,-287.887299,0.565953,0.540830,0
0.455000,15.208119,13.150949,2.057171,-327.689514,0.540830,0.512234,0
0.460000,16.180340,14.796762,1.383578,-243.835293,0.512234,0.490955,0
0.465000,17.052803,15.300846,1.751958,-266.102451,0.490955,0.467733,0
0.470000,17.820130,16.448608,1.371522,-214.318018,0.467733,0.449030,0
0.475000,18.477591,17.447188,1.030402,-166.578517,0.449030,0.434494,0
0.480000,19.021130,17.942447,1.078683,-157.228127,0.434494,0.420773,0
0.485000,19.447398,18.600066,0.847333,-119.518026,0.420773,0.410343,0
0.490000,19.753767,18.600066,1.153701,-135.277928,0.410343,0.398538,0
0.495000,19.938347,19.265264,0.673082,-71.679070,0.398538,0.392283,0
