t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.400000,1.569182,0.000000,-2.471665,-0.818455,4.040847,2.471665,-774.808795,1.662414,1.594799,0,1.592980
0.405000,3.128689,1.569182,-0.818455,0.824343,3.947145,2.387637,-742.770523,1.594799,1.529980,0,1.592980
0.410000,4.668907,3.128689,0.824343,2.060111,3.844564,2.304346,-723.036965,1.529980,1.466883,0,1.592980
0.415000,6.180340,4.668907,2.060111,4.114909,4.120229,2.608796,-766.132210,1.466883,1.400026,0,1.592980
0.420000,7.653669,6.180340,4.114909,5.792796,3.538760,2.065431,-676.363432,1.400026,1.341002,0,1.592980
0.425000,9.079810,7.653669,5.792796,7.431408,3.287013,1.860872,-613.771368,1.341002,1.287440,0,1.592980
0.430000,10.449971,9.079810,7.431408,8.714733,3.018563,1.648402,-534.293807,1.287440,1.240814,0,1.592980
0.435000,11.755705,10.449971,8.714733,9.936390,3.040972,1.735238,-497.119557,1.240814,1.197432,0,1.592980
0.440000,12.988961,11.755705,9.936390,11.228892,3.052571,1.819315,-460.861465,1.197432,1.157215,0,1.592980
0.445000,14.142136,12.988961,11.228892,12.123738,2.913244,1.760069,-417.985665,1.157215,1.120738,0,1.592980
0.450000,15.208119,14.142136,12.123738,13.335106,3.084381,2.018397,-431.090990,1.120738,1.083119,0,1.592980
0.455000,16.180340,15.208119,13.335106,14.136062,2.845234,1.873013,-412.943231,1.083119,1.047083,0,1.592980
0.460000,17.052803,16.180340,14.136062,15.435862,2.916741,2.044278,-445.012550,1.047083,1.008248,0,1.592980
0.465000,17.820130,17.052803,15.435862,16.738759,2.384269,1.616941,-393.278197,1.008248,0.973928,0,1.592980
0.470000,18.477591,17.820130,16.738759,17.255111,1.738832,1.081372,-301.281831,0.973928,0.947636,0,1.592980
0.475000,19.021130,18.477591,17.255111,18.043412,1.766019,1.222480,-295.376618,0.947636,0.921860,0,1.592980
0.480000,19.447398,19.021130,18.043412,18.434949,1.403986,0.977718,-229.900841,0.921860,0.901797,0,1.592980
0.485000,19.753767,19.447398,18.434949,18.958183,1.318818,1.012450,-203.921447,0.901797,0.884001,0,1.592980
0.490000,19.938347,19.753767,18.958183,19.348472,0.980163,0.795583,-140.824623,0.884001,0.871712,0,1.592980
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.576762,0.871712,0.864768,0,1.592980
