t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.105000,19.753767,19.938347,19.736901,19.736901,0.016865,0.201445,38.677636,0.859944,0.863319,0,1.547955
0.110000,19.447398,19.753767,19.736901,19.348472,-0.289503,0.016865,96.073258,0.863319,0.871703,0,1.547955
0.115000,19.021130,19.447398,19.348472,18.958183,-0.327341,0.098927,114.396411,0.871703,0.881686,0,1.547955
0.120000,18.477591,19.021130,18.958183,18.958183,-0.480593,0.062947,149.378276,0.881686,0.894722,0,1.547955
0.125000,17.820130,18.477591,18.958183,18.043412,-1.138053,-0.480593,257.849750,0.894722,0.917224,0,1.547955
0.130000,17.052803,17.820130,18.043412,17.650124,-0.990609,-0.223282,246.937863,0.917224,0.938773,0,1.547955
0.135000,16.180340,17.052803,17.650124,16.738759,-1.469784,-0.597321,323.501144,0.938773,0.967004,0,1.547955
0.140000,15.208119,16.180340,16.738759,15.832387,-1.530639,-0.558419,329.206979,0.967004,0.995733,0,1.547955
0.145000,14.142136,15.208119,15.832387,15.037816,-1.690251,-0.624267,338.247826,0.995733,1.025250,0,1.547955
0.150000,12.988961,14.142136,15.037816,14.638279,-2.048855,-0.895680,365.269657,1.025250,1.057126,0,1.547955
0.155000,11.755705,12.988961,14.638279,13.736268,-2.882573,-1.649318,447.856719,1.057126,1.096209,0,1.547955
0.160000,10.449971,11.755705,13.736268,12.123738,-3.286297,-1.980563,480.304002,1.096209,1.138123,0,1.547955
0.165000,9.079810,10.449971,12.123738,11.228892,-3.043928,-1.673767,464.528604,1.138123,1.178661,0,1.547955
0.170000,7.653669,9.079810,11.228892,9.530128,-3.575223,-2.149082,576.333517,1.178661,1.228956,0,1.547955
0.175000,6.180340,7.653669,9.530128,8.246321,-3.349788,-1.876459,612.002860,1.228956,1.282363,0,1.547955
0.180000,4.668907,6.180340,8.246321,6.613460,-3.577414,-2.065981,692.392932,1.282363,1.342786,0,1.547955
0.185000,3.128689,4.668907,6.613460,4.557419,-3.484771,-1.944553,692.331267,1.342786,1.403203,0,1.547955
0.190000,1.569182,3.128689,4.557419,3.293965,-2.988237,-1.428730,611.583128,1.403203,1.456574,0,1.547955
0.195000,-0.000000,1.569182,3.293965,2.060111,-3.293965,-1.724783,649.561932,1.456574,1.513259,0,1.547955
0.200000,-1.569182,-0.000000,2.060111,0.412193,-3.629293,-2.060111,698.901741,1.513259,1.574249,0,1.547955
0.205000,-3.128689,-1.569182,0.412193,-0.818455,-3.540882,-1.981375,697.283230,1.574249,1.635099,0,1.547955
0.210000,-4.668907,-3.128689,-0.818455,-2.882963,-3.850452,-2.310234,765.456990,1.635099,1.701898,0,1.547955
0.215000,-6.180340,-4.668907,-2.882963,-4.114909,-3.297376,-1.785944,714.349487,1.701898,1.764236,0,1.547955
0.220000,-7.653669,-6.180340,-4.114909,-5.343056,-3.538760,-2.065431,787.721986,1.764236,1.832978,0,1.547955
0.225000,-9.079810,-7.653669,-5.343056,-7.022794,-3.736754,-2.310613,859.893146,1.832978,1.908018,0,1.547955
0.230000,-10.449971,-9.079810,-7.022794,-8.652542,-3.427177,-2.057016,842.963327,1.908018,1.981580,0,1.547955
0.235000,-11.755705,-10.449971,-8.652542,-9.462322,-3.103163,-1.797430,805.343101,1.981580,2.051860,0,1.547955
0.240000,-12.988961,-11.755705,-9.462322,-10.745857,-3.526639,-2.293383,882.931592,2.051860,2.128910,0,1.547955
0.245000,-14.142136,-12.988961,-10.745857,-12.840679,-3.396278,-2.243104,859.627191,2.128910,2.203927,0,1.547955
0.250000,-15.208119,-14.142136,-12.840679,-13.240520,-2.367440,-1.301457,672.247233,2.203927,2.262591,0,1.547955
0.255000,-16.180340,-15.208119,-13.240520,-14.534455,-2.939820,-1.967599,765.207536,2.262591,2.329368,0,1.547955
0.260000,-17.052803,-16.180340,-14.534455,-14.931417,-2.518348,-1.645885,678.968842,2.329368,2.388620,0,1.547955
0.265000,-17.820130,-17.052803,-14.931417,-15.832387,-2.888713,-2.121386,732.025455,2.388620,2.452501,0,1.547955
0.270000,-18.477591,-17.820130,-15.832387,-16.738759,-2.645204,-1.987744,664.793353,2.452501,2.510515,0,1.547955
0.275000,-19.021130,-18.477591,-16.738759,-17.132996,-2.282372,-1.738832,560.624968,2.510515,2.559439,0,1.547955
0.280000,-19.447398,-19.021130,-17.132996,-17.650124,-2.314402,-1.888134,519.650305,2.559439,2.604787,0,1.547955
0.285000,-19.753767,-19.447398,-17.650124,-18.043412,-2.103643,-1.797274,419.382425,2.604787,2.641385,0,1.547955
0.290000,-19.938347,-19.753767,-18.043412,-18.434949,-1.894935,-1.710355,309.361502,2.641385,2.668382,0,1.547955
0.295000,-20.000000,-19.938347,-18.434949,-18.434949,-1.565051,-1.503398,168.100052,2.668382,2.683051,0,1.547955
0.300000,-19.938347,-20.000000,-18.434949,-18.434949,-1.503398,-1.565051,80.289022,2.683051,2.690058,0,1.547955
0.305000,-19.753767,-19.938347,-18.434949,-18.043412,-1.318818,-1.503398,-31.475046,2.690058,2.687311,0,1.547955
0.310000,-19.447398,-19.753767,-18.043412,-18.434949,-1.403986,-1.710355,-82.340115,2.687311,2.680125,0,1.547955
0.315000,-19.021130,-19.447398,-18.434949,-18.434949,-0.586182,-1.012450,-313.757320,2.680125,2.652745,0,1.547955
0.320000,-18.477591,-19.021130,-18.434949,-18.043412,-0.042642,-0.586182,-469.311631,2.652745,2.611790,0,1.547955
0.325000,-17.820130,-18.477591,-18.043412,-17.525568,0.223282,-0.434179,-548.026480,2.611790,2.563966,0,1.547955
0.330000,-17.052803,-17.820130,-17.525568,-17.132996,0.472765,-0.294562,-606.828935,2.563966,2.511010,0,1.547955
0.335000,-16.180340,-17.052803,-17.132996,-16.227361,0.952656,0.080193,-695.873459,2.511010,2.450283,0,1.547955
0.340000,-15.208119,-16.180340,-16.227361,-15.435862,1.019242,0.047021,-688.358099,2.450283,2.390213,0,1.547955
0.345000,-14.142136,-15.208119,-15.435862,-14.534455,1.293726,0.227743,-716.944471,2.390213,2.327647,0,1.547955
0.350000,-12.988961,-14.142136,-14.534455,-14.136062,1.545494,0.392319,-737.472330,2.327647,2.263291,0,1.547955
0.355000,-11.755705,-12.988961,-14.136062,-12.840679,2.380357,1.147101,-864.381661,2.263291,2.187859,0,1.547955
0.360000,-10.449971,-11.755705,-12.840679,-11.551007,2.390708,1.084974,-837.960240,2.187859,2.114734,0,1.547955
0.365000,-9.079810,-10.449971,-11.551007,-10.341645,2.471197,1.101036,-831.207523,2.114734,2.042197,0,1.547955
0.370000,-7.653669,-9.079810,-10.341645,-8.652542,2.687977,1.261835,-848.586881,2.042197,1.968144,0,1.547955
0.375000,-6.180340,-7.653669,-8.652542,-7.431408,2.472202,0.998873,-782.916273,1.968144,1.899821,0,1.547955
0.380000,-4.668907,-6.180340,-7.431408,-6.159163,2.762501,1.251068,-795.242142,1.899821,1.830424,0,1.547955
0.385000,-3.128689,-4.668907,-6.159163,-4.524768,3.030474,1.490256,-790.122386,1.830424,1.761472,0,1.547955
0.390000,-1.569182,-3.128689,-4.524768,-2.862405,2.955587,1.396079,-723.407545,1.761472,1.698343,0,1.547955
0.395000,0.000000,-1.569182,-2.862405,-2.060111,2.862405,1.293223,-662.284116,1.698343,1.640548,0,1.547955
0.400000,1.569182,0.000000,-2.060111,-0.824343,3.629293,2.060111,-742.698572,1.640548,1.575735,0,1.547955
0.405000,3.128689,1.569182,-0.824343,1.227579,3.953032,2.393525,-758.824966,1.575735,1.509515,0,1.547955
0.410000,4.668907,3.128689,1.227579,2.471665,3.441328,1.901110,-664.330610,1.509515,1.451541,0,1.547955
0.415000,6.180340,4.668907,2.471665,4.114909,3.708675,2.197243,-697.423888,1.451541,1.390680,0,1.547955
0.420000,7.653669,6.180340,4.114909,5.792796,3.538760,2.065431,-674.412995,1.390680,1.331826,0,1.547955
0.425000,9.079810,7.653669,5.792796,7.431408,3.287013,1.860872,-635.894783,1.331826,1.276334,0,1.547955
0.430000,10.449971,9.079810,7.431408,8.714733,3.018563,1.648402,-575.568866,1.276334,1.226106,0,1.547955
0.435000,11.755705,10.449971,8.714733,10.007980,3.040972,1.735238,-534.199078,1.226106,1.179488,0,1.547955
0.440000,12.988961,11.755705,10.007980,11.633634,2.980981,1.747725,-471.828019,1.179488,1.138314,0,1.547955
0.445000,14.142136,12.988961,11.633634,12.528808,2.508502,1.355327,-373.279976,1.138314,1.105739,0,1.547955
0.450000,15.208119,14.142136,12.528808,12.932608,2.679312,1.613328,-380.010621,1.105739,1.072577,0,1.547955
0.455000,16.180340,15.208119,12.932608,14.237280,3.247731,2.275511,-453.215688,1.072577,1.033026,0,1.547955
0.460000,17.052803,16.180340,14.237280,15.832387,2.815523,1.943059,-419.940538,1.033026,0.996379,0,1.547955
0.465000,17.820130,17.052803,15.832387,16.460015,1.987744,1.220417,-326.514196,0.996379,0.967886,0,1.547955
0.470000,18.477591,17.820130,16.460015,17.255111,2.017576,1.360116,-334.381543,0.967886,0.938705,0,1.547955
0.475000,19.021130,18.477591,17.255111,18.043412,1.766019,1.222480,-293.689748,0.938705,0.913076,0,1.547955
0.480000,19.447398,19.021130,18.043412,18.434949,1.403986,0.977718,-229.845208,0.913076,0.893018,0,1.547955
0.485000,19.753767,19.447398,18.434949,19.348472,1.318818,1.012450,-204.062040,0.893018,0.875210,0,1.547955
0.490000,19.938347,19.753767,19.348472,19.348472,0.589875,0.405295,-83.819425,0.875210,0.867896,0,1.547955
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.597531,0.867896,0.860950,0,1.547955
