t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.125000,16.522409,20.071526,-3.549117,470.168344,0.401335,0.442365,0
0.130000,15.481665,18.103763,-2.622098,300.392503,0.442365,0.468579,0
0.135000,15.022203,16.798372,-1.776169,141.940800,0.468579,0.480966,0
0.140000,15.157706,16.448608,-1.290902,21.266605,0.480966,0.482822,0
0.145000,15.884140,16.448608,-0.564468,-120.216721,0.482822,0.472331,0
0.150000,17.179870,16.798372,0.381498,-278.176629,0.472331,0.448055,0
0.155000,19.006307,18.103763,0.902544,-388.110780,0.448055,0.414186,0
0.160000,21.309058,19.093492,2.215566,-572.877469,0.414186,0.364193,0
0.165000,24.019544,21.223657,2.795887,-677.177238,0.364193,0.305098,0
0.170000,27.057042,23.540039,3.517003,-767.168696,0.305098,0.238150,0
0.175000,30.331093,27.030860,3.300232,-746.023591,0.238150,0.173048,0
0.180000,33.744190,29.357754,4.386436,-874.709787,0.173048,0.096715,0
0.185000,37.194686,32.114831,5.079856,-937.790345,0.096715,0.014877,0
0.190000,40.579822,35.417055,5.162767,-929.974355,0.014877,-0.066279,0
0.195000,43.798783,38.740964,5.057820,-1022.467456,-0.066279,-0.155506,0
0.200000,46.755705,41.676880,5.078825,-1093.906612,-0.155506,-0.250967,0
0.205000,49.362526,45.369645,3.992881,-877.237044,-0.250967,-0.327520,0
0.210000,51.541611,47.202598,4.339013,-940.419801,-0.327520,-0.409587,0
0.215000,53.228066,49.059346,4.168719,-841.885885,-0.409587,-0.483056,0
0.220000,54.371663,50.856014,3.515650,-554.254170,-0.483056,-0.531424,0
0.225000,54.938347,51.988490,2.949857,-305.512135,-0.531424,-0.558085,0
0.230000,54.911239,52.399595,2.511645,-51.632148,-0.558085,-0.562590,0
0.235000,54.291148,52.715674,1.575475,265.709396,-0.562590,-0.539403,0
0.240000,53.096541,51.988490,1.108051,422.923273,-0.539403,-0.502496,0
0.245000,51.362994,51.259036,0.103958,671.850016,-0.502496,-0.443866,0
0.250000,49.142136,50.527540,-1.385405,1089.164199,-0.443866,-0.348818,0
0.255000,46.500105,47.935673,-1.435568,1043.615309,-0.348818,-0.257746,0
0.260000,43.515586,45.000000,-1.484414,820.743602,-0.257746,-0.186122,0
0.265000,40.277461,42.797402,-2.519941,958.269927,-0.186122,-0.102498,0
0.270000,36.882166,39.871809,-2.989643,955.002888,-0.102498,-0.019158,0
0.275000,33.430818,36.869898,-3.439080,822.934630,-0.019158,0.052657,0
0.280000,30.026202,34.267335,-4.241133,826.468951,0.052657,0.124780,0
0.285000,26.769713,31.231910,-4.462197,826.844975,0.124780,0.196936,0
0.290000,23.758332,28.194979,-4.436647,763.066757,0.196936,0.263526,0
0.295000,21.081744,25.866357,-4.784613,737.870163,0.263526,0.327917,0
0.300000,18.819660,22.858762,-4.039102,615.697318,0.327917,0.381647,0
0.305000,17.039448,20.250634,-3.211185,464.145082,0.381647,0.422151,0
0.310000,15.794126,19.093492,-3.299366,396.360702,0.422151,0.456740,0
0.315000,15.120781,17.292449,-2.171669,208.124511,0.456740,0.474902,0
0.320000,15.039465,16.949224,-1.909759,108.867262,0.474902,0.484403,0
0.325000,15.552602,16.448608,-0.896007,-62.591718,0.484403,0.478941,0
0.330000,16.644907,16.301708,0.343199,-251.851130,0.478941,0.456963,0
0.335000,18.283853,17.292449,0.991403,-376.481721,0.456963,0.424108,0
0.340000,20.420627,18.434949,1.985679,-531.448080,0.424108,0.377731,0
0.345000,22.991595,20.738709,2.252886,-608.462470,0.377731,0.324632,0
0.350000,25.920190,22.858762,3.061428,-718.552984,0.324632,0.261927,0
0.355000,29.119193,25.866357,3.252837,-739.244654,0.261927,0.197416,0
0.360000,32.493335,28.194979,4.298356,-857.005393,0.197416,0.122628,0
0.365000,35.942129,31.675469,4.266660,-865.882951,0.122628,0.047065,0
0.370000,39.362865,34.267335,5.095529,-917.530887,0.047065,-0.033005,0
0.375000,42.653669,37.284326,5.369342,-1000.685361,-0.033005,-0.120331,0
0.380000,45.716536,40.601295,5.115241,-1095.577815,-0.120331,-0.215938,0
0.385000,48.460250,43.891188,4.569062,-972.756164,-0.215938,-0.300827,0
0.390000,50.803100,45.734521,5.068579,-1028.473974,-0.300827,-0.390578,0
0.395000,52.675313,48.323120,4.352192,-931.343879,-0.390578,-0.471853,0
0.400000,54.021130,50.931527,3.089603,-551.065151,-0.471853,-0.519943,0
0.405000,54.800473,51.259036,3.541437,-454.465233,-0.519943,-0.559602,0
0.410000,54.990131,52.715674,2.274458,-73.089783,-0.559602,-0.565981,0
0.415000,54.584456,52.715674,1.868783,172.362803,-0.565981,-0.550939,0
0.420000,53.595530,52.399595,1.195935,384.851540,-0.550939,-0.517355,0
0.425000,52.052803,51.666660,0.386143,586.352734,-0.517355,-0.466186,0
0.430000,50.002221,50.527540,-0.525319,884.818424,-0.466186,-0.388971,0
0.435000,47.504853,49.398705,-1.893852,1215.708257,-0.388971,-0.282880,0
0.440000,44.635073,46.094691,-1.459617,849.227464,-0.282880,-0.208771,0
0.445000,41.478348,43.891188,-2.412840,934.287609,-0.208771,-0.127239,0
0.450000,38.128689,40.940654,-2.811964,973.652669,-0.127239,-0.042272,0
0.455000,34.685854,38.333340,-3.647486,894.083100,-0.042272,0.035752,0
0.460000,31.252374,34.992020,-3.739646,788.337387,0.035752,0.104547,0
0.465000,27.930503,32.114831,-4.184327,809.772557,0.104547,0.175213,0
0.470000,24.819172,29.357754,-4.538582,798.083938,0.175213,0.244859,0
0.475000,22.011039,27.030860,-5.019821,779.615875,0.244859,0.312893,0
0.480000,19.589735,23.540039,-3.950304,627.501505,0.312893,0.367653,0
0.485000,17.627370,21.223657,-3.596287,529.669841,0.367653,0.413876,0
0.490000,16.182385,19.265264,-3.082880,402.101984,0.413876,0.448966,0
0.495000,15.297813,18.103763,-2.805950,298.310437,0.448966,0.474998,0
