t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.375000,44.238795,44.265479,-0.026684,71.260084,-0.245317,-0.239098,0
0.380000,43.763067,44.630355,-0.867288,204.837706,-0.239098,-0.221223,0
0.385000,43.181497,43.891188,-0.709691,195.788044,-0.221223,-0.204137,0
0.390000,42.501111,43.531199,-1.030089,254.071497,-0.204137,-0.181965,0
0.395000,41.730125,42.797402,-1.067277,271.813275,-0.181965,-0.158245,0
0.400000,40.877853,41.676880,-0.799027,243.607845,-0.158245,-0.136986,0
0.405000,39.954587,41.332212,-1.377625,330.411637,-0.136986,-0.108152,0
0.410000,38.971479,39.871809,-0.900330,261.782273,-0.108152,-0.085308,0
0.415000,37.940403,39.143986,-1.203583,296.000392,-0.085308,-0.059477,0
0.420000,36.873813,38.740964,-1.867151,365.712505,-0.059477,-0.027562,0
0.425000,35.784591,37.600405,-1.815814,337.749219,-0.027562,0.001912,0
0.430000,34.685892,35.719954,-1.034062,235.412138,0.001912,0.022456,0
0.435000,33.590988,35.417055,-1.826068,314.677576,0.022456,0.049916,0
0.440000,32.513101,34.267335,-1.754234,300.462763,0.049916,0.076137,0
0.445000,31.465252,33.546109,-2.080857,331.834900,0.076137,0.105095,0
0.450000,30.460095,31.675469,-1.215374,234.692791,0.105095,0.125576,0
0.455000,29.509772,31.231910,-1.722138,283.273404,0.125576,0.150296,0
0.460000,28.625760,30.518231,-1.892471,292.735153,0.150296,0.175842,0
0.465000,27.818737,29.357754,-1.539017,242.885185,0.175842,0.197037,0
0.470000,27.098450,28.442929,-1.344479,209.789646,0.197037,0.215345,0
0.475000,26.473598,27.734191,-1.260592,188.618646,0.215345,0.231805,0
0.480000,25.951729,26.565051,-0.613322,108.175692,0.231805,0.241245,0
0.485000,25.539146,26.565051,-1.025905,139.535505,0.241245,0.253422,0
0.490000,25.240832,26.333086,-1.092253,134.191261,0.253422,0.265132,0
0.495000,25.060390,25.866357,-0.805966,91.539223,0.265132,0.273121,0
