t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.385000,48.460250,43.531199,4.929051,-1024.331167,-0.215955,-0.305344,0
0.390000,50.803100,46.108812,4.694288,-1021.386770,-0.305344,-0.394477,0
0.395000,52.675313,49.398705,3.276607,-848.295709,-0.394477,-0.468505,0
0.400000,54.021130,50.931527,3.089603,-691.432673,-0.468505,-0.528844,0
0.405000,54.800473,51.988490,2.811983,-522.740886,-0.528844,-0.574462,0
0.410000,54.990131,52.715674,2.274458,-351.053575,-0.574462,-0.605097,0
0.415000,54.584456,53.857959,0.726497,53.372379,-0.605097,-0.600439,0
0.420000,53.595530,53.130102,0.465427,216.483673,-0.600439,-0.581547,0
0.425000,52.052803,53.440365,-1.387562,657.492655,-0.581547,-0.524170,0
0.430000,50.002221,51.988490,-1.986268,778.838131,-0.524170,-0.456204,0
0.435000,47.504853,50.527540,-3.022687,1065.812036,-0.456204,-0.363194,0
0.440000,44.635073,48.323120,-3.688047,1209.381660,-0.363194,-0.257656,0
0.445000,41.478348,45.369645,-3.891297,1037.276196,-0.257656,-0.167136,0
0.450000,38.128689,42.064327,-3.935637,1045.198392,-0.167136,-0.075926,0
0.455000,34.685854,39.068473,-4.382619,1000.522663,-0.075926,0.011386,0
0.460000,31.252374,36.142041,-4.889668,898.328179,0.011386,0.089780,0
0.465000,27.930503,32.828542,-4.898039,864.436890,0.089780,0.165217,0
0.470000,24.819172,30.068583,-5.249411,869.847940,0.165217,0.241125,0
0.475000,22.011039,26.565051,-4.554012,735.004208,0.241125,0.305266,0
0.480000,19.589735,23.540039,-3.950304,633.314952,0.305266,0.360534,0
0.485000,17.627370,21.223657,-3.596287,546.223273,0.360534,0.408201,0
0.490000,16.182385,19.583994,-3.401609,460.478671,0.408201,0.448385,0
0.495000,15.297813,17.604633,-2.306820,276.916481,0.448385,0.472550,0
