t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.000000,nan,-0.520856,nan,-1489.145938,0.932235,0.802283,0
0.005000,9.829540,3.641185,6.188354,-1168.214631,0.802283,0.700337,0
0.010000,12.618385,7.319019,5.299365,-954.719899,0.700337,0.617022,0
0.015000,15.200807,9.977713,5.223095,-858.340223,0.617022,0.542118,0
0.020000,17.547846,13.150949,4.396897,-699.901656,0.542118,0.481040,0
0.025000,19.635103,15.802514,3.832589,-596.034803,0.481040,0.429026,0
0.030000,21.443192,18.434949,3.008243,-480.891959,0.429026,0.387060,0
0.035000,22.958076,20.071526,2.886550,-435.707977,0.387060,0.349037,0
0.040000,24.171310,21.705437,2.465873,-355.647185,0.349037,0.318001,0
0.045000,25.080163,22.858762,2.221401,-291.068826,0.318001,0.292601,0
0.050000,25.687636,23.540039,2.147597,-245.217780,0.292601,0.271201,0
0.055000,26.002357,24.702430,1.299926,-125.755672,0.271201,0.260227,0
0.060000,26.038368,25.395912,0.642456,-29.208113,0.260227,0.257678,0
0.065000,25.814811,25.395912,0.418899,21.061333,0.257678,0.259516,0
0.070000,25.355503,25.395912,-0.040409,91.157390,0.259516,0.267471,0
0.075000,24.688423,25.173525,-0.485101,156.156529,0.267471,0.281098,0
0.080000,23.845122,24.702430,-0.857308,210.439304,0.281098,0.299463,0
0.085000,22.860053,23.540039,-0.679986,206.320320,0.299463,0.317468,0
0.090000,21.769852,22.858762,-1.088910,256.302610,0.317468,0.339834,0
0.095000,20.612574,21.898193,-1.285619,280.205509,0.339834,0.364287,0
0.100000,19.426902,21.223657,-1.796754,329.924555,0.364287,0.393078,0
0.105000,18.251346,19.583994,-1.332648,274.390186,0.393078,0.417023,0
0.110000,17.123442,18.600066,-1.476624,275.402622,0.417023,0.441057,0
0.115000,16.078982,17.942447,-1.863465,296.714744,0.441057,0.466950,0
0.120000,15.151269,16.301708,-1.150440,205.692941,0.466950,0.484900,0
0.125000,14.370430,16.301708,-1.931278,261.268838,0.484900,0.507700,0
0.130000,13.762795,15.300846,-1.538050,198.224022,0.507700,0.524998,0
0.135000,13.350346,14.290325,-0.939979,112.282365,0.524998,0.534797,0
0.140000,13.150263,13.781597,-0.631334,53.085601,0.534797,0.539429,0
0.145000,13.174563,13.657643,-0.483080,8.933594,0.539429,0.540209,0
0.150000,13.429843,13.657643,-0.227800,-46.059654,0.540209,0.536189,0
0.155000,13.917138,13.781597,0.135541,-110.884304,0.536189,0.526513,0
0.160000,14.631886,14.290325,0.341561,-157.683771,0.526513,0.512752,0
0.165000,15.564009,14.796762,0.767247,-223.728888,0.512752,0.493228,0
0.170000,16.698109,15.945396,0.752713,-242.765504,0.493228,0.472043,0
0.175000,18.013763,16.448608,1.565155,-341.591033,0.472043,0.442234,0
0.180000,19.485933,17.942447,1.543486,-355.756882,0.442234,0.411188,0
0.185000,21.085459,18.924644,2.160815,-431.946336,0.411188,0.373494,0
0.190000,22.779643,20.738709,2.040934,-430.137761,0.373494,0.335957,0
0.195000,24.532898,21.898193,2.634705,-490.923251,0.335957,0.293116,0
0.200000,26.307469,23.540039,2.767430,-493.503298,0.293116,0.250050,0
0.205000,28.064186,25.866357,2.197829,-422.959441,0.250050,0.213139,0
0.210000,29.763254,27.030860,2.732394,-464.941083,0.213139,0.172566,0
0.215000,31.365058,28.902357,2.462701,-427.453373,0.172566,0.135263,0
0.220000,32.830962,30.518231,2.312731,-393.240289,0.135263,0.100947,0
0.225000,34.124095,31.675469,2.448626,-378.073207,0.100947,0.067954,0
0.230000,35.210099,33.546109,1.663990,-265.267715,0.067954,0.044805,0
0.235000,36.057835,34.267335,1.790499,-243.780837,0.044805,0.023531,0
0.240000,36.640017,34.992020,1.647997,-194.095369,0.023531,0.006593,0
0.245000,36.933782,36.142041,0.791741,-68.486024,0.006593,0.000616,0
0.250000,36.921166,36.142041,0.779124,-25.316990,0.000616,-0.001593,0
0.255000,36.589482,36.142041,0.447441,52.077260,-0.001593,0.002951,0
0.260000,35.931605,36.142041,-0.210436,161.771196,0.002951,0.017069,0
0.265000,34.946135,35.417055,-0.470920,225.954010,0.017069,0.036787,0
0.270000,33.637458,34.267335,-0.629877,277.378591,0.036787,0.060993,0
0.275000,32.015683,33.546109,-1.530426,403.485184,0.060993,0.096203,0
0.280000,30.096473,32.114831,-2.018357,491.066677,0.096203,0.139057,0
0.285000,27.900768,30.784147,-2.883378,612.727442,0.139057,0.192528,0
0.290000,25.454397,28.194979,-2.740582,612.685724,0.192528,0.245994,0
0.295000,22.787598,26.333086,-3.545487,705.190998,0.245994,0.307534,0
0.300000,19.934452,23.540039,-3.605587,742.223516,0.307534,0.372305,0
0.305000,16.932238,21.223657,-4.291419,832.403505,0.372305,0.444946,0
