t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.355000,-11.755705,-12.988961,-13.736268,-12.840679,1.980563,0.747307,-791.497952,2.263079,2.194008,0,1.550325
0.360000,-10.449971,-11.755705,-12.840679,-11.951875,2.390708,1.084974,-841.150552,2.194008,2.120604,0,1.550325
0.365000,-9.079810,-10.449971,-11.951875,-10.341645,2.872065,1.501904,-904.589348,2.120604,2.041664,0,1.550325
0.370000,-7.653669,-9.079810,-10.341645,-8.652542,2.687977,1.261835,-848.357026,2.041664,1.967631,0,1.550325
0.375000,-6.180340,-7.653669,-8.652542,-7.431408,2.472202,0.998873,-782.644602,1.967631,1.899332,0,1.550325
0.380000,-4.668907,-6.180340,-7.431408,-6.203448,2.762501,1.251068,-794.907827,1.899332,1.829963,0,1.550325
0.385000,-3.128689,-4.668907,-6.203448,-4.557419,3.074759,1.534541,-797.041108,1.829963,1.760408,0,1.550325
0.390000,-1.569182,-3.128689,-4.557419,-2.862405,2.988237,1.428730,-727.795190,1.760408,1.696896,0,1.550325
0.395000,0.000000,-1.569182,-2.862405,-2.045408,2.862405,1.293223,-661.345298,1.696896,1.639183,0,1.550325
0.400000,1.569182,0.000000,-2.045408,-0.818455,3.614590,2.045408,-739.735991,1.639183,1.574629,0,1.550325
0.405000,3.128689,1.569182,-0.818455,1.236408,3.947145,2.387637,-757.565921,1.574629,1.508519,0,1.550325
0.410000,4.668907,3.128689,1.236408,2.471665,3.432500,1.892282,-662.926596,1.508519,1.450667,0,1.550325
0.415000,6.180340,4.668907,2.471665,4.114909,3.708675,2.197243,-697.483879,1.450667,1.389800,0,1.550325
0.420000,7.653669,6.180340,4.114909,5.792796,3.538760,2.065431,-674.549468,1.389800,1.330935,0,1.550325
0.425000,9.079810,7.653669,5.792796,7.431408,3.287013,1.860872,-635.873666,1.330935,1.275444,0,1.550325
0.430000,10.449971,9.079810,7.431408,9.122896,3.018563,1.648402,-575.132310,1.275444,1.225255,0,1.550325
0.435000,11.755705,10.449971,9.122896,9.530128,2.632809,1.327075,-476.133914,1.225255,1.183704,0,1.550325
0.440000,12.988961,11.755705,9.530128,11.633634,3.458833,2.225577,-539.547124,1.183704,1.136620,0,1.550325
0.445000,14.142136,12.988961,11.633634,12.528808,2.508502,1.355327,-372.426200,1.136620,1.104119,0,1.550325
0.450000,15.208119,14.142136,12.528808,12.932608,2.679312,1.613328,-379.985507,1.104119,1.070959,0,1.550325
0.455000,16.180340,15.208119,12.932608,14.638279,3.247731,2.275511,-454.106879,1.070959,1.031331,0,1.550325
0.460000,17.052803,16.180340,14.638279,15.546327,2.414525,1.542061,-368.447810,1.031331,0.999178,0,1.550325
0.465000,17.820130,17.052803,15.546327,16.460015,2.273803,1.506476,-364.346007,0.999178,0.967383,0,1.550325
0.470000,18.477591,17.820130,16.460015,17.132996,2.017576,1.360116,-334.578795,0.967383,0.938185,0,1.550325
0.475000,19.021130,18.477591,17.132996,18.043412,1.888134,1.344594,-311.553044,0.938185,0.910997,0,1.550325
0.480000,19.447398,19.021130,18.043412,18.958183,1.403986,0.977718,-229.890079,0.910997,0.890935,0,1.550325
0.485000,19.753767,19.447398,18.958183,18.958183,0.795583,0.489215,-127.404257,0.890935,0.879817,0,1.550325
0.490000,19.938347,19.753767,18.958183,19.348472,0.980163,0.795583,-140.932907,0.879817,0.867519,0,1.550325
0.495000,20.000000,19.938347,19.348472,nan,0.651528,0.589875,-79.597372,0.867519,0.860572,0,1.550325
