t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.295000,37.027873,35.417055,1.610818,-297.371715,0.021975,-0.003975,0
0.300000,38.090170,36.142041,1.948129,-335.959554,-0.003975,-0.033293,0
0.305000,39.115144,37.600405,1.514738,-299.625168,-0.033293,-0.059440,0
0.310000,40.090414,38.011510,2.078904,-371.901857,-0.059440,-0.091895,0
0.315000,41.004202,39.472460,1.531742,-319.668820,-0.091895,-0.119791,0
0.320000,41.845471,40.601295,1.244176,-283.445200,-0.119791,-0.144527,0
0.325000,42.604060,40.940654,1.663406,-325.671798,-0.144527,-0.172947,0
0.330000,43.270806,42.414206,0.856600,-206.036878,-0.172947,-0.190927,0
0.335000,43.837656,43.152390,0.685267,-163.326376,-0.190927,-0.205180,0
0.340000,44.297765,43.531199,0.766566,-151.873031,-0.205180,-0.218433,0
0.345000,44.645574,43.891188,0.754386,-128.201041,-0.218433,-0.229621,0
0.350000,44.876883,44.265479,0.611404,-87.808525,-0.229621,-0.237284,0
0.355000,44.988899,44.265479,0.723420,-79.600049,-0.237284,-0.244230,0
0.360000,44.980267,44.265479,0.714788,-56.072606,-0.244230,-0.249123,0
0.365000,44.851093,44.265479,0.585614,-17.331389,-0.249123,-0.250636,0
0.370000,44.602937,44.630355,-0.027418,82.669403,-0.250636,-0.243422,0
0.375000,44.238795,44.265479,-0.026684,102.283817,-0.243422,-0.234496,0
0.380000,43.763067,44.265479,-0.502412,181.105801,-0.234496,-0.218691,0
0.385000,43.181497,44.265479,-1.083982,271.921750,-0.218691,-0.194961,0
0.390000,42.501111,43.152390,-0.651279,234.219137,-0.194961,-0.174522,0
0.395000,41.730125,42.414206,-0.684081,253.634603,-0.174522,-0.152388,0
0.400000,40.877853,41.676880,-0.799027,279.243499,-0.152388,-0.128020,0
0.405000,39.954587,40.940654,-0.986067,306.369116,-0.128020,-0.101284,0
0.410000,38.971479,39.871809,-0.900330,289.737006,-0.101284,-0.076000,0
0.415000,37.940403,38.740964,-0.800560,266.364453,-0.076000,-0.052755,0
0.420000,36.873813,38.333340,-1.459527,327.353914,-0.052755,-0.024188,0
0.425000,35.784591,37.184706,-1.400115,301.275190,-0.024188,0.002103,0
0.430000,34.685892,36.142041,-1.456149,292.724367,0.002103,0.027648,0
0.435000,33.590988,35.417055,-1.826068,320.152574,0.027648,0.055587,0
0.440000,32.513101,33.835120,-1.322019,262.919383,0.055587,0.078531,0
0.445000,31.465252,33.546109,-2.080857,334.567838,0.078531,0.107728,0
0.450000,30.460095,31.675469,-1.215374,242.158236,0.107728,0.128860,0
0.455000,29.509772,31.231910,-1.722138,285.456661,0.128860,0.153771,0
0.460000,28.625760,30.068583,-1.442823,246.075468,0.153771,0.175245,0
0.465000,27.818737,28.902357,-1.083620,196.808354,0.175245,0.192420,0
0.470000,27.098450,28.902357,-1.803907,255.159572,0.192420,0.214686,0
0.475000,26.473598,27.734191,-1.260592,186.240667,0.214686,0.230939,0
0.480000,25.951729,27.030860,-1.079131,154.048246,0.230939,0.244382,0
0.485000,25.539146,26.565051,-1.025905,134.532177,0.244382,0.256122,0
0.490000,25.240832,25.866357,-0.625524,80.488013,0.256122,0.263146,0
0.495000,25.060390,25.866357,-0.805966,83.646830,0.263146,0.270446,0
