t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
45.511358,-6.832624,-1.254452,-5.578172,0.401411,1.232012,1.237092,0
46.243272,-5.573700,-1.254452,-4.319249,0.310614,1.237092,1.241034,0
46.963396,-4.296198,-1.254452,-3.041746,0.221846,1.241034,1.243841,0
47.685109,-2.978761,-1.254452,-1.724309,0.126753,1.243841,1.245443,0
48.437039,-1.562724,-1.254452,-0.308273,0.021960,1.245443,1.245723,0
49.159554,-0.209240,-1.254452,1.045212,-0.075378,1.245723,1.244764,0
49.881807,1.146984,-1.254452,2.401436,-0.174455,1.244764,1.242549,0
50.635084,2.569957,-1.254452,3.824408,-0.268492,1.242549,1.239105,0
51.356546,3.889945,-1.254452,5.144396,-0.365315,1.239105,1.234444,0
52.078614,5.181904,-1.254452,6.436356,-0.458818,1.234444,1.228612,0
52.831746,6.501595,-0.836375,7.337970,-0.503221,1.228612,1.222150,0
53.553921,7.693316,-0.836375,8.529691,-0.588270,1.222150,1.214637,0
54.275576,8.823262,-0.836375,9.659638,-0.665456,1.214637,1.206174,0
54.997861,9.883741,-0.836375,10.720117,-0.732483,1.206174,1.196883,0
55.719869,10.863563,-0.836375,11.699938,-0.789055,1.196883,1.186894,0
56.442779,11.756244,-0.418210,12.174454,-0.805679,1.186894,1.176705,0
57.164172,12.550356,0.000000,12.550356,-0.813999,1.176705,1.166424,0
57.884681,13.240914,0.418210,12.822704,-0.813358,1.166424,1.156165,0
58.608182,13.826333,0.836375,12.989957,-0.800590,1.156165,1.146063,0
59.329268,14.295634,0.418210,13.877424,-0.832613,1.146063,1.135565,0
